152727GB16026708|第三类易制毒化学品|-|-|乌审旗公安局|审批二、三类易制毒化学品购买申请
152727GB16006759|第三类易制毒化学品|-|-|乌审旗公安局|审批二、三类易制毒化学品购买申请
152727GB16015695|第三类易制毒化学品|-|-|乌审旗公安局|审批二、三类易制毒化学品购买申请
152727GB16039131|第三类易制毒化学品|-|-|乌审旗公安局|审批二、三类易制毒化学品购买申请
152727GB16022703|第三类易制毒化学品|-|-|乌审旗公安局|审批二、三类易制毒化学品购买申请
152727GB16031045|第三类易制毒化学品|-|-|乌审旗公安局|审批二、三类易制毒化学品购买申请
152727GB16008963|第三类易制毒化学品|-|-|乌审旗公安局|审批二、三类易制毒化学品购买申请
乌发改发〔2016〕106号|内蒙古中煤蒙大新能源化工有限公司年产50万吨工程塑料配套输水管线项目核准的批复|-|-|乌审旗发展改革经济商务和信息化局|该工程设计输水能力为1600万立方米/年，建设内容包括输水管线长约45.4公里（占地宽度20米）、高位水池、加压泵站及附属建筑物
152727GB16016482|第三类易制毒化学品|-|-|乌审旗公安局|审批二、三类易制毒化学品购买申请
乌餐证字（2015）第152727000737号|餐饮服务许可证|-|-|乌审旗食品药品监督管理局|食堂(含凉菜、不含生食海产品、不含自制裱花蛋糕）
152727GB16010861|第三类易制毒化学品|-|-|乌审旗公安局|审批二、三类易制毒化学品购买申请
152727GB16011821|第三类易制毒化学品|-|-|乌审旗公安局|审批二、三类易制毒化学品购买申请
152727GB16002425|第三类易制毒化学品|-|-|乌审旗公安局|审批二、三类易制毒化学品购买申请
152727GB16010862|第二类易制毒化学品|-|-|乌审旗公安局|审批二、三类易制毒化学品购买申请
-|网上审批|2017年07月13日|-|无|无
-|乌国税 许变更准字（2018）第8号|2018年04月18日|9999年12月31日|鄂尔多斯市乌审旗国税局|核准增值税专用发票防伪税控系统最高开票限额为一千万元
