鄂公审准字〔2016〕36号|准予施工通知书|-|-|   鄂尔多斯市公安局|关于新建杭锦旗农村信用合作联社杭锦淖尔信用社营业场所、杭锦旗人民医院自助设备和改建巴拉贡信用社营业场所安全防范设施建设方案审批表
鄂公审验字〔2017〕25号|验收合格通知书|-|-|鄂尔多斯市公安局|杭锦旗农村信用合作联社巴拉亥信用社营业场安全防范工程设施进行验收的申请
鄂公审验字〔2017〕57号|验收合格通知书|-|-|鄂尔多斯市公安局|杭锦旗农村信用合作联社吉日嘎朗图信用社和巴音恩格尔信用社安全防范工程设施进行验收的申请
鄂公审验字〔2016〕64号|验收合格通知书|-|-|鄂尔多斯市公安局|杭锦旗农村信用合作联社杭锦旗医院ATM安全防范工程设施进行验收的申请
鄂公审验字〔2017〕10号|验收合格通知书|2017年02月28日|-|鄂尔多斯市公安局|杭锦旗农村信用合作联社杭锦淖尔信用社营业场所安全防范工程设施进行验收的申请
-|其他|2017年04月28日|-|杭锦旗规划事业服务中心|建设工程规划许可证
鄂公审验字〔2017〕25号|验收合格通知书|2017年06月05日|-|鄂尔多斯市公安局|杭锦旗农村信用合作联社巴拉亥信用社营业场安全防范工程设施进行验收的申请
-|其他|2017年06月08日|-|鄂尔多斯市杭锦旗住房和城乡规划建设局|允许开工建设
152726201706080101|其他|2017年06月08日|-|杭锦旗住建局|允许开工建设
杭国税许准字（2017）126号|杭国税许准字（2017）126号|2017年12月25日|-|鄂尔多斯市杭锦旗国税局|核准增值税专用发票最高开票限额为十万元
