2018-12-25|一种具有增强免疫力和减肥功效的骨胶原蛋白肽组合物|CN201810464630|CN109077326A|发明专利
2018-10-09|一种奇亚籽多肽及其制备方法|CN201410572734|CN104388507B|发明专利
2018-10-02|一种桔梗标准化高效种植技术|CN201611195150|CN108605750A|发明专利
2018-10-02|一种感冒清热颗粒的制备方法|CN201611164424|CN108607047A|发明专利
2018-10-02|一种平地大规模种植赤芍的方法|CN201611195148|CN108605749A|发明专利
2018-10-02|一种中药材北沙参规范化种植技术|CN201611195337|CN108605751A|发明专利
2018-10-02|一种山菊降压颗粒的质量控制方法|CN201611157291|CN108614065A|发明专利
2018-08-28|一种采用非溶剂脱脂制备脑蛋白水解物的方法|CN201410776108|CN104561204B|发明专利
2018-06-26|一种有效提高北沙参种子发芽率的处理方法|CN201611195336.3|CN108200783A|发明专利
2018-06-26|一种北沙参鲜品去皮产地初加工技术|CN201611195149.5|CN108201545A|发明专利
2018-05-11|一种山羊角活性多肽的制备方法|CN201410699022.1|CN104531813B|发明专利
2018-02-13|一种治疗脑梗死药物的制备方法|CN201410587028.X|CN104288390B|发明专利
2017-12-26|一种抗衰老鱼鳞胶原多肽面膜及其制备方法|CN201410775834.X|CN104490732B|发明专利
2017-08-04|一种预防和治疗神经系统疾病的猪脑多肽及其制备方法|CN201410775835.4|CN104497102B|发明专利
2017-07-25|一种动物骨骼的脱脂方法|CN201410553667.4|CN104357521B|发明专利
2017-06-20|一种丸剂药生产工艺及全自动生产线|CN201710148914.6|CN106860013A|发明专利
2017-05-10|一种胡萝卜粉的干燥方法|CN201610893749.2|CN106616584A|发明专利
2017-03-15|一种具有健脾化湿功能的醋蛋液的制备方法|CN201610946139.4|CN106490508A|发明专利
2017-03-08|一种青汁全麦面包的生产方法|CN201610890339.2|CN106472629A|发明专利
2017-02-22|一种小分子骨多肽的分离方法|CN201610894937.7|CN106434807A|发明专利
2017-02-08|一种扎冲十三味丸中没食子酸的检测方法|CN201610985206.3|CN106383111A|发明专利
2017-01-18|一种血府逐瘀丸中微量元素含量的快速检测方法|CN201610896293.5|CN106338477A|发明专利
2017-01-11|一种降低中药材二氧化硫残留量的方法|CN201610919482.X|CN106309885A|发明专利
2016-10-12|一种用于骨多肽生产的蒸煮分离装置|CN201620057048.0|CN205635433U|实用新型
2016-06-22|那如三味丸的检验方法|CN201410633881.0|CN104360033B|发明专利
2016-06-08|一种酸碱滴定装置|CN201620026456.X|CN205301267U|实用新型
2016-04-13|一种红外光谱在线质量监测控制体系在蒙药制剂中的应用|CN201410586988.4|CN104297441B|发明专利
2015-08-05|立式旋转筛分机|CN201420789288.0|CN204523465U|实用新型
2015-08-05|胶囊选筛机|CN201420789184.X|CN204523534U|实用新型
2015-08-05|摇摆式自动筛丸机|CN201420789204.3|CN204523484U|实用新型
2015-07-08|一种蒙药丸剂剂型结构|CN201420721593.6|CN204446657U|实用新型
2015-05-20|一种单效酒精回收器|CN201420789164.2|CN204337797U|实用新型
2015-04-29|一种采用非溶剂脱脂制备脑蛋白水解物的方法|CN201410776108.X|CN104561204A|发明专利
2015-04-22|一种山羊角活性多肽的制备方法|CN201410699022.1|CN104531813A|发明专利
2015-04-22|一种蒙药丸剂剂型结构|CN201410693830.7|CN104523609A|发明专利
2015-04-22|一种非溶剂脱脂制备骨多肽的方法|CN201410776106.0|CN104522290A|发明专利
2015-04-08|一种预防和治疗神经系统疾病的猪脑多肽及其制备方法|CN201410775835.4|CN104497102A|发明专利
2015-04-08|一种抗衰老鱼鳞胶原多肽面膜及其制备方法|CN201410775834.X|CN104490732A|发明专利
2015-04-08|一种产后催乳固体饮料及其制备方法|CN201410742950.1|CN104489848A|发明专利
2015-03-04|一种奇亚籽多肽及其制备方法|CN201410572734.7|CN104388507A|发明专利
2015-02-18|一种动物骨骼的脱脂方法|CN201410553667.4|CN104357521A|发明专利
2015-02-18|那如三味丸质量标准及其检验方法|CN201410633881.0|CN104360033A|发明专利
2015-01-21|一种红外光谱在线质量监测控制体系在蒙药制剂中的应用|CN201410586988.4|CN104297441A|发明专利
2015-01-21|一种治疗脑梗死药物的制备方法|CN201410587028.X|CN104288390A|发明专利
2012-08-22|HM-3多肽冻干粉制剂及其制备方法|CN201110122070.0|CN102178656B|发明专利
2011-11-16|去除牛血清白蛋白中脂肪酸的生产方法|CN201110124363.2|CN102241765A|发明专利
2011-09-14|HM-3多肽冻干粉制剂及其制备方法|CN201110122070.0|CN102178656A|发明专利
