红国 许准 〔2016〕 474 号|《准予税务行政许可决定书》|-|-|内蒙古自治区赤峰市红山区国家税务局|对增值税防伪税控系统最高开票限额的审批
红国 许准 〔2016〕 474 号|《准予税务行政许可决定书》|-|-|赤峰市红山区国家税务局|对增值税防伪税控系统最高开票限额的审批
红国 许变更准 〔2016〕 94 号|《准予变更税务行政许可决定书》|-|-|内蒙古自治区赤峰市红山区国家税务局|对增值税防伪税控系统最高开票限额的审批
《准予税务行政许可决定书》|《准予税务行政许可决定书》|2016年09月02日|-|赤峰市红山区国家税务局|增值税专用发票（增值税税控系统）最高开票限额审批
《准予税务行政许可决定书》|《准予税务行政许可决定书》|2016年10月13日|9999年12月31日|赤峰市红山区国家税务局|增值税专用发票（增值税税控系统）最高开票限额审批
D215117515|建筑业企业资质证书|2016年05月10日|-|内蒙古自治区住房和城乡建设厅|水利水电工程施工总承包  贰级
市政公用工程施工总承包  贰级
*******
D115067373|建筑业企业资质证书|2016年04月08日|-|中华人民共和国住房和城乡建设部|公路工程施工总承包壹级；
公路路面工程专业承包壹级；
公路路基工程专业承包壹级。
