2019-05-21|麻醉机气路控制装置|CN201711110170.5|CN109771772A|发明专利
2019-05-21|高可靠性麻醉呼吸机通气压力控制算法|CN201711103357.2|CN109771758A|发明专利
2019-05-21|用于麻醉呼吸系统的微电机|CN201711113456.9|CN109787446A|发明专利
2019-05-21|麻醉机通气控制开关|CN201711111547.9|CN109771790A|发明专利
2019-05-21|用于麻醉呼吸机R值C值监测的通用算法|CN201711110905.4|CN109785953A|发明专利
2019-05-21|麻醉机输出浓度控制装置|CN201711113459.2|CN109771774A|发明专利
2019-05-21|一种麻醉呼吸机压力调节算法|CN201711110875.7|CN109771759A|发明专利
2019-05-21|一种手术信息资源动态影像管理与共享方法|CN201711110904.X|CN109785937A|发明专利
2019-05-21|一种呼吸机自动标定方法|CN201711103304.0|CN109771755A|发明专利
2019-05-21|手术室内数字化设备集中管理方法|CN201711103335.6|CN109771041A|发明专利
2019-05-21|呼吸机呼气阀控制装置|CN201711111548.3|CN109771791A|发明专利
2019-05-21|医用气体压力报警器|CN201711111550.0|CN109771764A|发明专利
2019-05-21|多制式视频源信号的统一管理及输出方法|CN201711111044.1|CN109788260A|发明专利
2019-05-21|高可靠性麻醉机输出浓度控制装置|CN201711103331.8|CN109771771A|发明专利
2019-05-21|麻醉机通气压力模糊控制方法|CN201711110872.3|CN109782590A|发明专利
2019-05-21|一种文丘里吸气端消音单元|CN201711111389.7|CN109771773A|发明专利
2019-05-21|麻醉呼吸机潮气量控制方法|CN201711103305.5|CN109771770A|发明专利
2019-05-21|手术室设备一体化控制方法|CN201711100294.5|CN109782632A|发明专利
2019-05-21|一种提供呼吸机压缩气源的风机结构|CN201711111445.7|CN109779931A|发明专利
2019-05-21|一种手术视频资源管理方法|CN201711103303.6|CN109788213A|发明专利
2019-05-21|麻醉机潮气量控制及容量保障方法|CN201711111042.2|CN109771761A|发明专利
2019-05-21|麻醉呼吸机比例阀流量推抚控制方法|CN201711110918.1|CN109782580A|发明专利
2019-05-21|用于麻醉呼吸机的单向通气阀|CN201711111444.2|CN109780272A|发明专利
2019-05-21|半导体制冷系统|CN201711111387.8|CN109780752A|发明专利
2019-05-21|利用控制算法调节麻醉呼吸机吸气上升时间的方法|CN201711103332.2|CN109771756A|发明专利
2019-05-21|高精度呼吸机漏气补偿算法|CN201711103302.1|CN109771781A|发明专利
2019-05-21|一种麻醉蒸发器的自锁装置|CN201711111549.8|CN109771788A|发明专利
2019-05-21|一种简易式单向呼吸阀片|CN201711113466.2|CN109780280A|发明专利
2019-05-21|高精度麻醉机潮气量控制算法|CN201711111061.5|CN109771762A|发明专利
2019-05-21|一种手术视频管理系统|CN201711113430.4|CN109788240A|发明专利
2018-05-25|一种麻醉呼吸机比例阀流量控制方法|CN201611009897.X|CN108066871A|发明专利
2019-05-21|呼吸机输出气体浓度控制及配比算法|CN201711103333.7|CN109771757A|发明专利
2018-05-25|一种麻醉蒸发器输出浓度控制装置|CN201611009998.7|CN108066878A|发明专利
2018-05-25|一种麻醉蒸发器的防泄漏装置|CN201611009887.6|CN108066869A|发明专利
2018-05-25|一种手术室内数字化设备布设方法|CN201611025672.3|CN108066016A|发明专利
2018-05-25|一种呼吸机漏气补偿方法|CN201611009869.8|CN108066860A|发明专利
2019-05-21|一种手术室影像资源管理与共享系统|CN201711103356.8|CN109785932A|发明专利
2018-05-25|一种电控呼吸机呼气阀|CN201611009997.2|CN108066879A|发明专利
2018-05-25|一种麻醉蒸发器输出浓度控制装置|CN201611009868.3|CN108066868A|发明专利
2018-05-25|一种通过压力模糊控制提高麻醉机通气精度的方法|CN201611009896.5|CN108073191A|发明专利
2018-05-25|一种手术信息资源管理方法|CN201611009632.X|CN108076097A|发明专利
2018-05-25|一种麻醉呼吸机动态气阻与顺应性的监测方法|CN201611009996.8|CN108066872A|发明专利
2018-05-25|一种基于网络的手术室影像资源管理与共享方法|CN201611009822.1|CN108076099A|发明专利
2018-05-25|一种麻醉机容量保障方法|CN201611009865.X|CN108066867A|发明专利
2019-05-21|麻醉机气路文丘里流量放大单元|CN201711113460.5|CN109771775A|发明专利
2018-05-25|一种呼吸机输出氧浓度控制方法|CN201611009984.5|CN108066862A|发明专利
2019-05-21|电控呼吸系统驱动气体排气阀|CN201711113429.1|CN109780255A|发明专利
2018-05-25|一种手术室的手术视频共享方法|CN201611009635.3|CN108076313A|发明专利
2019-05-21|一种麻醉蒸发器温控器|CN201711113428.7|CN109771789A|发明专利
2018-05-25|一种手术室设备远程控制方法|CN201611009983.0|CN108076100A|发明专利
2018-05-25|一种用于手术室的红外遥控触摸控制装置|CN201611009985.X|CN108074390A|发明专利
2018-05-25|一种麻醉呼吸机吸气上升时间调节方法|CN201611010017.0|CN108066874A|发明专利
2018-05-25|一种放射性诊断室对外无线信号传输方法|CN201611009634.9|CN108075818A|发明专利
2018-05-25|一种麻醉机潮气量控制方法|CN201611009870.0|CN108066861A|发明专利
2018-05-25|一种自适应式麻醉呼吸机压力调节方法|CN201611010000.5|CN108066873A|发明专利
2018-05-25|一种多视频源信号的标准化及统一管理方法|CN201611009982.6|CN108076329A|发明专利
2018-05-25|一种吸气阀和呼气阀协同控制的麻醉呼吸机压力控制方法|CN201611027129.7|CN108066864A|发明专利
2018-05-25|一种利用流量传感器控制麻醉呼吸机通气压力的方法|CN201611009890.8|CN108066870A|发明专利
2018-05-25|一种呼吸机传感器的自动校准方法|CN201611009999.1|CN108072486A|发明专利
2019-05-21|高精度麻醉呼吸机压力控制方法|CN201711110916.2|CN109771760A|发明专利
2017-12-26|麻醉机气路流量放大装置|CN201620979022.1|CN206792774U|实用新型
2018-03-09|一种用于电控呼吸机的涡轮风机|CN201610757855.8|CN107781177A|发明专利
2018-03-09|一种麻醉机吸气端降噪装置|CN201610757884.4|CN107773822A|发明专利
2017-10-03|一种自适应式麻醉蒸发器温控装置|CN201610177333.0|CN107224653A|发明专利
2017-10-10|一种铅防护手术室的信号传输方法|CN201610177094.9|CN107241121A|发明专利
2018-05-25|一种手术视频资源管理与共享方法|CN201611009800.5|CN108074638A|发明专利
