智能制造的灵魂，工业软件行业迎来高光时刻|-|中国软件、太极股份、浪潮软件、东方通、华东电脑、用友网络、金蝶国际、泛微网络、万兴科技、汉得信息、东方国信，赛意信息、宝信软件、中国软件国际等； 行 业应用软件：石基信息、四维图新、东华软件|-|格隆汇|-|16小时41分钟前|-|https://news.tianyancha.com/detail/561f1e85f8b9d7124476d2823689b4eeb344609b.html
工信部发放4张5G商用牌照！5G产业链环节全梳理|-| 系统集成与行业解决方案：华为、中兴通讯、烽火通信、紫光股份（新华三）、星网锐捷； 大数据应用：东方国信、天源迪科、拓尔思； 物联网平台解决方案：中兴通讯、宜通世纪、高新兴、拓邦股份；|-|格隆汇|-|16小时41分钟前|-|https://news.tianyancha.com/detail/1a795378926ad02305d8f2dd32e181f4e6316c76.html
6月5日晚间重要行业研究汇总(附股)|-|我们长期看好工业互联网核心标的的投资机会，关注用友网络（600588）、宝信软件（600845）、东方国信（300166）……【点击查看全文】 化工行业：光刻胶国产化有望加速 关注5股 目前|-|东方财富网|-|1天前|-|https://news.tianyancha.com/detail/e2a8b5b6416d324568b6c488a1673748cefb3888.html
人才动态|第五期“百才讲坛”开讲！|-|京东方科技集团高级副总裁、IOT解决方案事业群CEO荆林峰、北京东方国信科技股份有限公司公共事务部总经理李嘉为大家做主题分享，并以“万物互联新时代|-|微信公众号|-|1天前|-|https://news.tianyancha.com/detail/dbb0d41840758ff223db182263c4445b029b0d0e.html
“入摩”一年外资调研352股电子行业一枝独秀|-|电子 150.12 300115.SZ 长盈精密 22 电子 94.72 300166.SZ 东方国信 21 计算机 129.13 300327.SZ 中颖电子 21 电子 52.68|-|东方财富网|-|2天前|-|https://news.tianyancha.com/detail/54e6224cdeb3ae05dd357b9e59a98ca1df7959cc.html
工业互联网联合报告:打造精准数据体系赋能中国制造!|-|从网络、平台、安全三层级来看,重点推荐:工业互联网平台企业东方国信、用友网络、宝信软件、汉得信息;工业互联网安全厂商启明星辰;建议关注赛意信息、绿盟科技等。|-|中国银河证券|-|2天前|-|https://news.tianyancha.com/detail/575cedeab6ebd42eb15c6668e005df545d763ac5.html
计算机行业研究周报:贸易摩擦仍有反复自主可控仍是最强主线|-|用友网络、东方国信、宝信软件|-|中国银河证券|-|2天前|-|https://news.tianyancha.com/detail/0a495c0041cbe70b41d98ee9bb052d7fe1d3407d.html
90只QFII持仓股表现强劲合计浮盈50.83亿元|-|另外，美的集团、华天科技、华联综超、安徽合力、华策影视、宁德时代、东方国信和大族激光前十大流通股股东中QFII也占据三个名额。|-|中国投资咨询网|-|3天前|-|https://news.tianyancha.com/detail/44bade036b73dec1c3b4c1d4db78bc5b690a2332.html
外资扫货创业板这些股票将利润翻倍|-|但就创业板公司基本面来看，在创设以来的十年中，还是"孕育"一大批类似爱尔眼科（300015）、东方国信（300166）、卫宁健康（300253）这样的上市以来业绩持续增长的公司|-|中国银河证券|-|4天前|-|https://news.tianyancha.com/detail/0dd9e6a4cb666f0535adfc4d060b12841454d11b.html
职位优选|告别迷茫，从此脱离贫穷新媒体“小编”，高薪上岗！|-|解决方案咨询及应用系统集成服务的高新技术企业，为国内领先的商业智能领域上市公司——北京东方国信科技股份有限公司旗下全资子公司。 科瑞明在十余年金融行业深耕历程中|-|微信公众号|-|5天前|-|https://news.tianyancha.com/detail/cc62e8e7e4f1fb95a341d16d620f51319408b407.html
