-|烟草零售许可证|2013年04月25日|-|烟草专卖主管部门|烟草零售许可证
克卫公字（2013）0449号|卫生许可证|2017年04月07日|2021年04月06日|克什克腾旗卫生和计划生育局|住宿
克卫公字（2013）第0450号|卫生许可证|2017年04月07日|2021年04月06日|克什克腾旗卫生和计划生育局|洗浴
150408200028|烟草专卖零售许可证|2013年04月25日|-|克什克腾旗烟草专卖局|卷烟、雪茄烟
（克）公消安检许字（2010）第0071号|公共聚集场所投入使用、营业前消防安全检查合格证|2010年09月18日|-|克旗公安消防大队|应急照明灯、火灾自动报名系统、自动喷水灭火系统等消防设施
克卫公字（2013）第0450号|卫生许可证|2017年04月07日|-|克什克腾旗卫生局|顾客洗浴
KL-2012-075|旅游经营许可证|2012年04月09日|-|克什克腾旗旅游局|餐饮、住宿、洗浴、百货
克卫公字（2013）第0449号|卫生许可证|2017年04月07日|-|克什克腾旗卫生和计划生育局|旅客住宿
150408300410|酒类流通备案登记表|2012年04月23日|-|克旗商务局|白酒、啤酒、葡萄酒、黄酒、其他酒
JY21504250001286|食品经营许可证|2016年05月23日|-|克什克腾旗市场监督管理局|预包装食品销售（不含冷藏冷冻食品）、热食类食品制作、冷食类食品制售
克公特行字第15111号|特种行业许可证|2015年08月13日|-|克什克腾旗公安局|住宿、洗浴
