2014-075|建设用地批准书|-|-|额尔古纳市国土资源局|批准国有建设用地使用权出让
2017-019|建设用地批准书|-|-|额尔古纳市国土资源局|批准国有建设用地使用权出让
2014-066|建设用地批准书|-|-|额尔古纳市国土资源局|批准国有建设用地使用权出让
2014-073|建设用地批准书|-|-|额尔古纳市国土资源局|批准国有建设用地使用权出让
2015-015|建设用地批准书|-|-|额尔古纳市国土资源局|批准国有建设用地使用权出让
2016-019-001|商品房预售许可证|-|-|额尔古纳市住房保障管理中心|售房
（2016）029号|贝加尔会馆二期（住宅楼）环境影响登记表的批复|-|-|额尔古纳市环境保护局|贝加尔会馆二期（住宅楼）环境影响登记表
2014-081|建设用地批准书|-|-|额尔古纳市国土资源局|批准国有建设用地使用权出让
（2015）001号|额尔古纳市盛达综合楼二期工程建设项目环境影响报告表|-|-|额尔古纳市环境保护局|额尔古纳市盛达综合楼二期工程建设项目环境影响报告表
2017-041|建设用地批准书|-|-|额尔古纳市国土资源局|批准国有建设用地使用权出让
17号|增值税专用发票（增值税税控系统）最高开票限额审批|-|-|额尔古纳市国家税务局|增值税专用发票（增值税税控系统）最高开票限额审批
2016-134|建设用地批准书|-|-|额尔古纳市国土资源局|批准国有建设用地使用权出让
额环验（2016）012号|云海小区2#、3#、10#楼竣工环境保护验收许可|-|-|额尔古纳市环境保护局|云海小区2#、3#、10#楼竣工环境保护验收申请
（2016）038号|额尔古纳市拉布大林贝加尔会馆洗浴中心环境影响报告表的批复|-|-|额尔古纳市环境保护局|额尔古纳市拉布大林贝加尔会馆洗浴中心环境影响报告表
额环验（2016）001号|额尔古纳古纳经典一期建设项目竣工环境保护验收许可|-|-|额尔古纳市环境保护局|额尔古纳古纳经典一期建设项目竣工环境保护验收申请
（2015）002号|宏运家园2#、3#楼建设项目环境影响报告表|-|-|额尔古纳市环境保护局|宏运家园2#、3#楼建设项目环境影响报告表
2016—020—001|商品房预售许可证|-|-|额尔古纳市住房保障管理中心|售房
2016-084|建设用地批准书|-|-|额尔古纳市国土资源局|批准国有建设用地使用权出让
-|-|-|-|额尔古纳市地税局|-
2016-083|建设用地批准书|-|-|额尔古纳市国土资源局|批准国有建设用地使用权出让
（2016）010号|额尔古纳市瓦西里风情酒店综合楼环境影响报告表的批复|-|-|额尔古纳市环境保护局|额尔古纳市瓦西里风情酒店综合楼环境影响报告表
（2016）075号|云海小区2#、3#、10#楼环境影响登记表的批复|-|-|额尔古纳市环境保护局|云海小区2#、3#、10#楼环境影响登记表
2014-074|建设用地批准书|-|-|额尔古纳市国土资源局|批准国有建设用地使用权出让
额环验（2016）020号|青安小区8#、12#楼建设项目竣工环境保护验收许可|-|-|额尔古纳市环境保护局|青安小区8#、12#楼建设项目竣工环境保护验收申请
2015-016|建设用地批准书|-|-|额尔古纳市国土资源局|批准国有建设用地使用权出让
（2015）038号|额尔古纳市经典一期建设项目环境影响报告表|-|-|额尔古纳市环境保护局|额尔古纳市经典一期建设项目环境影响报告表
额环验（2016）018号|青安小区5#、11#楼竣工环境保护验收许可|-|-|额尔古纳市环境保护局|青安小区5#、11#楼竣工环境保护验收申请
2014-100|建设用地批准书|-|-|额尔古纳市国土资源局|批准国有建设用地使用权出让
（2016）078号|额尔古纳市青安小区8#、12#楼环境影响登记表的批复|-|-|额尔古纳市环境保护局|额尔古纳市青安小区8#、12#楼环境影响登记表
2014-056|建设用地批准书|-|-|额尔古纳市国土资源局|批准国有建设用地使用权出让
2014-101|建设用地批准书|-|-|额尔古纳市国土资源局|批准国有建设用地使用权出让
（2015）074号|额尔古纳市兴安花园综合楼二期项目环评|-|-|额尔古纳市环境保护局|额尔古纳市兴安花园综合楼二期项目环评
额国用(2014)第0003073号|国有土地使用证|-|-|额尔古纳市国土资源局|国有建设用地使用权
（2015）025号|青安小区2#、7#、11#楼建设项目环境影响报告表|-|-|额尔古纳市环境保护局|青安小区2#、7#、11#楼建设项目环境影响报告表
17号|增值税专用发票（增值税税控系统）最高开票限额审批|2016年04月26日|-|额尔古纳市国家税务局|增值税专用发票（增值税税控系统）最高开票限额审批
150784201700077|建设部门核发生产许可证|2017年05月24日|-|呼伦贝尔市额尔古纳市住房和城乡建设局|建设用地规划许可
150784201700063|建设部门核发生产许可证|2017年05月24日|-|呼伦贝尔市额尔古纳市住房和城乡建设局|建设工程规划许可
152784201706050101|建设部门核发生产许可证|2017年06月05日|-|呼伦贝尔市额尔古纳市住房和城乡建设局|建设工程施工许可证
-|额尔古纳市盛达综合楼三期|2017年06月10日|2018年06月10日|额尔古纳市发展和改革局|总建设规模7864.35平方米，其中住宅:6106.81平方米，车库：1757.54平方米
150784201700064|建设部门核发生产许可证|2017年06月14日|-|呼伦贝尔市额尔古纳市住房和城乡建设局|建设工程规划许可
150784201700082|建设部门核发生产许可证|2017年06月14日|-|呼伦贝尔市额尔古纳市住房和城乡建设局|建设用地规划许可
150784201706160101|建设部门核发生产许可证|2017年06月16日|-|呼伦贝尔市额尔古纳市住房和城乡建设局|建设工程施工许可证
150784201700123|建设部门核发生产许可证|2017年08月03日|-|呼伦贝尔市额尔古纳市住房和城乡建设局|建设用地规划许可
150784201700117|建设部门核发生产许可证|2017年08月04日|-|呼伦贝尔市额尔古纳市住房和城乡建设局|建设工程规划许可
-|建设部门核发生产许可证|2017年09月18日|2019年12月29日|呼伦贝尔市额尔古纳市国土资源局|批准国有建设用地使用权出让
2018-002|建设部门核发生产许可证|2018年02月05日|2020年05月31日|呼伦贝尔市额尔古纳市国土资源局|批准国有建设用地使用权出让
2018-030|建设用地批准书|2018年04月24日|2020年10月01日|额尔古纳市国土资源局|批准国有建设用地使用权出让
2018-042|建设部门核发生产许可证|2018年10月31日|2020年10月30日|呼伦贝尔市额尔古纳市国土资源局|批准国有建设用地使用权出让
