巴震审发〔2017〕1号|建设工程危害地震监测设施和地震观测环境核准意见书|-|-|巴彦淖尔市地震局|你单位申报的巴彦淖尔市北边渠棚户区改造（金岸国际）建设项目，依据《中华人民共和国防震减灾法》、《地震监测管理条例》、《内蒙古自治区防震减灾条例》等法律法规的规定，经审核，该建设工程地址不危害地震监测设施和地震观测环境，符合法律法规的要求，予以核准。
152801201608150101|建筑工程施工许可证|-|-|巴彦淖尔市住房和城乡建设委员会|万丰家园小区（南区-C13地块）G4、G5（含G4地下工程）
152801201705260201|建筑工程施工许可证|-|-|临河区住建局|万丰家园北区D2、D3、D6、G9
巴震审发〔2017〕2号|建设工程抗震设防要求确定核准意见书|-|-|巴彦淖尔市地震局|你单位申报的巴彦淖尔市北边渠棚户区改造（金岸国际）建设项目，依据《中华人民共和国防震减灾法》等法律法规和《巴彦淖尔市地震安全性评价实施办法》的规定，经审核，该建设工程抗震设防技术参数符合抗震设防标准。
152801201706190101|建筑工程施工许可证|-|-|临河区住建局|万丰家园北区D1、D4、D5、G7、G8
-|商品房预销售许可证|2017年10月24日|2099年12月31日|巴彦淖尔市住房和城乡建设委员会|万丰家园小区（北区）D7、D8、D10、D11、G1、G11
152801201804260101|建筑工程施工许可证|2018年04月26日|2099年12月31日|巴彦淖尔市住房和城乡建设委员会|金岸国际（C-28地块）D1#\G1#楼及地下工程
-|巴规建许准字【2018】（28）号|2018年05月25日|-|巴彦淖尔市规划局|建设工程规划许可证
巴规建许准字【2018】第（61）号|巴规建许准字【2018】第（61）号|2018年09月05日|2020年09月05日|巴彦淖尔市规划局|建设工程规划许可证
（2018）房预销售证第075号|商品房预销售许可证|2018年12月27日|2099年12月31日|巴彦淖淖尔市住房和城乡建设委员会|万丰家园小区（北区-12地块）G2#、G2-A#楼
（2019）房预销售证第004号|（2019）房预销售证第004号|2019年01月17日|2099年12月31日|巴彦淖尔市住房和城乡建设委员会|万丰家园小区（北区-12地块）D9#
（2019）房预销售证第005号|（2019）房预销售证第005号|2019年01月17日|2099年12月31日|巴彦淖尔市住房和城乡建设委员会|万丰家园小区（南区-13地块）G4#、G5#
（2019）房预销售证第022号|商品房预销售许可证|2019年05月17日|2099年12月31日|巴彦淖尔市住房和城乡建设局|万丰家园小区（南区）D1#、D4#、D8#、D9#
