2018-05-22|一种洗瓶机瓶体清洗装置|CN201710448662.9|CN108057696A|发明专利
2018-02-13|一种洗瓶机瓶体清洗装置|CN201720693389.1|CN206997283U|实用新型
2018-01-16|一种灌装推瓶器|CN201720700162.5|CN206886165U|实用新型
2016-08-17|一种智能控制酸奶发酵反应炉|CN201620054247.6|CN205455744U|实用新型
2016-01-13|一种酸奶生产一体机|CN201520600004.3|CN204949332U|实用新型
2013-05-01|一种酸奶生产用变频均质机|CN201220596788.3|CN202907719U|实用新型
2013-05-01|一种酸奶生产用微生物培养箱|CN201220596913.0|CN202907723U|实用新型
2013-05-01|一种酸奶生产用发酵罐|CN201220596996.3|CN202907721U|实用新型
2013-05-01|一种酸奶生产用干热灭菌器|CN201220596833.5|CN202907718U|实用新型
2013-05-01|一种酸奶生产用板式换热器|CN201220596861.7|CN202915776U|实用新型
2013-05-01|一种酸奶生产用杂质度过滤机|CN201220596814.2|CN202907722U|实用新型
2013-05-01|一种酸奶生产用乳化罐|CN201220596986.X|CN202907720U|实用新型
