152223GB15035196|易制毒化学品购买证|-|-|扎赉特旗公安局|购买盐酸50吨
152223GB16019901|易制毒化学品购买证|-|-|扎赉特旗公安局|购买盐酸20吨
1500D00340|出口食品企业备案证明|-|-|内蒙古出入境检验检疫局|大米
152223GB16008229|易制毒化学品购买证|-|-|扎赉特旗公安局|购买盐酸30吨
152223GB16036630|易制毒化学品购买证|-|-|扎赉特旗公安局|购买盐酸20吨
QS1522　0102 4851|《中华人民共和国食品安全法》|-|-|兴安盟食品药品监督管理局|粮食加工品（大米）
152223GB15026438|易制毒化学品购买证|-|-|扎赉特旗公安局|购买盐酸25000毫升
152223GB16033417|易制毒化学品购买证|-|-|扎赉特旗公安局|购买20吨盐酸
152223GB16014809|易制毒化学品购买证|-|-|扎赉特旗公安局|购买盐酸30吨
蒙0380010.0|粮食收购许可证|-|-|扎赉特旗商务局|粮食收购、储存、销售等。
扎环审字2015第146号|内蒙古恒正集团保安沼农工贸有限公司甜菊糖污水处理升级改造项目环评批复|-|-|扎赉特旗环境保护局|同意按照环评报告表所列项目选址、性质、内容、规模、环保措施进行建设。
152223201504290101 |建筑工程施工许可证|-|-|扎赉特旗住房和城乡规划建设局|施工许可
152223GB16024760|易制毒化学品购买证|-|-|扎赉特旗公安局|购买盐酸20吨
152223GB16005868|易制毒化学品购买证|-|-|扎赉特旗公安局|购买盐酸30吨
152223GB16018020|易制毒化学品购买证|-|-|扎赉特旗公安局|购买盐酸10吨
-|扎赉特旗[2018]字第013号|2018年05月18日|2021年05月18日|兴安盟扎赉特旗国土资源局|房地产开发
-|其他许可证（批准文件）|2018年05月23日|-|兴安盟扎赉特旗环境保护局|建设从环境保护角度可行。项目在建设和运营中应落实各项污染防治措施和生态保护措施，重点做好以下工作： 
    一、营运期和施工期要严格按照报告表中项目选址、性质、内容进行建设，如果发生重大变动，要编制变更文件，报我局重新审批。
    二、要严格执行环境保护“三同时”制度，落实报告表提出的各项污染防治措施；建设过程要聘请有资质的环境监理人员进行监理，固体废物储存车间要做好防渗处理。
    三、加强与环境保护部门的联系，建成后要与兴安盟环保局污染源在线监测平台联网，扎赉特旗环境监察大队负责日常监督检查。
    四、项目竣工后，建设单位要按规定程序进行环境保护验收，验收合格后，方可正式投入使用。
152223201800003（村）|建设工程规划许可证|2018年06月01日|2020年05月30日|扎赉特旗住房和城乡规划建设局|扎赉特旗乌塔其污水处理厂
扎环审字[2018]31号|乌塔其社区供热锅炉脱硝设备安装项目环境影响报告表批复|2018年10月26日|-|兴安盟扎赉特旗环境保护局|项目名称：乌塔其社区供热锅炉脱硝设备安装项目，位于扎赉特旗乌塔其镇怡和佳苑小区以西、音江公路以北，占地面积180平方米，在现有2×20t/h供热锅炉尾气排放系统增设1套SNCR脱销装置，配套建设尿素站90平方米，依托原有供电、供热、排水系统，供热规模不变。项目总投资85万元，建设单位为内蒙古恒正集团保安沼农工贸有限公司。
    该项目在原有废气处理设施基础上增加1套SNCR脱销装置，建成后氮氧化物排放浓度≤200mg/m3，可满足《锅炉大气污染物排放标准》（GB13271—2014）表2燃煤锅炉氮氧化物排放浓度标准限值，年削减氮氧化物排放42.8吨。经研究，我局同意该项目建设，项目建设应注意做好以下工作： 
   一、营运期和施工期要严格按照报告表中项目选址、性质、内容执行；
   二、严格执行环境保护“三同时”制度，落实报告表提出的各项污染防治措施；
   三、加强与环境保护部门的联系，请扎赉特旗环境监察大队负责日常监督检查；
   四、项目竣工后，建设单位要按规定程序进行环境保护验收，经验收合格后，方可正式投入使用。
01306885|全国工业产品生产许可证|2016年06月12日|-|兴安盟食品药品监督管理局|粮食加工品（大米）
QS1522　0102 4851|《中华人民共和国食品安全法》|2016年06月12日|2018年12月09日|兴安盟食品药品监督管理局|粮食加工品（大米）
SC10115222300174|《中华人民共和国食品安全法》、《食品生产许可管理办法》|2018年09月29日|2023年09月28日|兴安盟食品药品监督管理局|粮食加工品（大米）
