【安全月专题】乌山：世界环境日我们在行动|-|大家干劲十足，也收获满满，捡走白色垃圾还草原一片宁静的绿色。 6月5日下午13时40分，根据《中国黄金集团内蒙古矿业有限公司安全生产月方案》安排，公司组织开展环保培训。培训从新时代中国环保特点|-|微信公众号|-|4天前|-|https://news.tianyancha.com/detail/aa070e446aa1a65e1e8d5f7184a9ec49c0165117.html
中金黄金85亿关联交易买两公司内蒙古矿业业绩下滑|-| 其中，中金黄金向中国黄金发行股份及支付现金购买其持有的中国黄金集团内蒙古矿业有限公司（简称"内蒙古矿业"）90.00%股权；向国新资产、国新央企基金|-|中国经济网|-|2019年05月27日|-|https://news.tianyancha.com/detail/0498504b5c470939a03ee60487cd799f57fe1539.html
中金黄金拟收购内蒙古矿业90%股权资产评估值为37.97亿元|-|600489）拟以发行股份及支付现金的方式收购中国黄金集团有限公司（以下简称"中国黄金"）持有的中国黄金集团内蒙古矿业有限公司（以下简称"内蒙古矿业"）90%股权项目资产评估报告。 报告显示|-|东方财富网|-|2019年05月23日|-|https://news.tianyancha.com/detail/87723446b63cb921c8472e553de370f37eb2de82.html
中金黄金股份有限公司关于本次重组对即期回报影响及采取填补措施防范摊薄风险的公告|-|以下简称公司或中金黄金）拟向中国黄金集团有限公司发行股份及支付现金购买其所持有的中国黄金集团内蒙古矿业有限公司90%股权；拟向中国国新资产管理有限公司、国新央企运营（广州|-|证券日报-电子版|-|2019年05月23日|-|https://news.tianyancha.com/detail/6e69ca983cac3f35cc4d96e38dbab0eaa31f85d4.html
中金黄金股份有限公司第六届董事会第十八次会议决议公告|-|。 　　公司拟通过发行股份及支付现金购买中国黄金集团有限公司（以下简称黄金集团）持有的中国黄金集团内蒙古矿业有限公司（以下简称内蒙古矿业）90%的股权及中国国新资产管理有限公司|-|证券日报-电子版|-|2019年05月23日|-|https://news.tianyancha.com/detail/4d17169492536e06bf93c1e30c5b28b3cb264177.html
中金黄金股份有限公司公告（系列）|-|。 公司拟通过发行股份及支付现金购买中国黄金集团有限公司（以下简称黄金集团）持有的中国黄金集团内蒙古矿业有限公司（以下简称内蒙古矿业）90%的股权及中国国新资产管理有限公司|-|证券时报-电子版|-|2019年05月23日|-|https://news.tianyancha.com/detail/5e61ba14d5b5cb026a2f95f9028e9510815f8959.html
乌山在2019年全国黄金行业新闻宣传工作会上再获多项荣誉|-|安排部署2019年和今后一个时期的工作。 会议邀请来自湖南黄金集团有限责任公司、中国黄金集团内蒙古矿业有限公司、经易金业有限责任公司广东分公司的代表分别围绕如何建设企业媒体矩阵|-|微信公众号|-|2019年05月20日|-|https://news.tianyancha.com/detail/2230a1dd76d2cf2cf456057459b72003ec955b07.html
安徽省凤形耐磨材料股份有限公司2019年预计日常关联交易的公告|-|占注册资本的40%；中国金域黄金物资总公司以货币出资3,150万元，占注册资本的45%；中国黄金集团内蒙古矿业有限公司以货币出资1,050万元，占注册资本的15%。 　　主营业务|-|证券日报-电子版|-|2019年04月27日|-|https://news.tianyancha.com/detail/0da1cfb8ffc3bfff4121aa4f65ae433a45b19943.html
中金黄金股份有限公司2019年日常关联交易公告|-|铜精矿原料。在原料市场竞争激烈的形势下，西藏华泰龙矿业开发有限公司、中国黄金集团内蒙古矿业有限公司|-|证券日报-电子版|-|2019年04月27日|-|https://news.tianyancha.com/detail/11171f96e0fd69430ff1822553729fb8d47ea527.html
中金黄金股份有限公司公告（系列）|-|铜精矿原料。在原料市场竞争激烈的形势下，西藏华泰龙矿业开发有限公司、中国黄金集团内蒙古矿业有限公司|-|证券时报-电子版|-|2019年04月27日|-|https://news.tianyancha.com/detail/b2293c52fecd0dd3c32d04e04f543c4add633ed8.html
乌山：召开共青团第二届第三次团员代表大会|-|薛楠◇图片：张佳兴◇编辑：牛姗姗 4月9日，共青团中国黄金集团内蒙古矿业有限公司委员会召开第二届三次团员代表大会，选举增补第二届团委委员。此次团代会共有43名代表参加，他们当中有管理人员|-|微信公众号|-|2019年04月10日|-|https://news.tianyancha.com/detail/6e59d31ad51cd21a0b09d1316c23bc1821c5e04f.html
12月12日重要公告集锦：*ST长生拟被实施重大违法强制退市|-| 中国铁建中标逾30亿元采剥工程 * 中国铁建（601186）公告：公司下属中铁十九局中标中国黄金集团内蒙古矿业有限公司2019-2021年度采剥工程，中标价约30.28亿元|-|证券日报网|-|2018年12月11日|-|https://news.tianyancha.com/detail/7c167f4c3425d34bd62e594f136c6135ec68658d.html
内蒙古矿业公司邀请专家研讨尾矿膏体堆坝实践应用|-|中国黄金集团内蒙古矿业有限公司邀请《模袋法尾矿堆坝安全技术规程》标准起草单位、参编单位（北京矿冶研究总院、长沙有色冶金设计研究院有限公司、北京宏冶安泰环境岩土技术中心|-|微信公众号|-|2016年07月04日|-|https://news.tianyancha.com/detail/ef5a2c1be5c7ac58b83fee6e2778d4f719d27520.html
