15220117H0533|排污许可证|-|-|乌兰浩特市环保局| 二氧化硫、氮氧化物
 兴环审字〔2014〕第32号|乌兰浩特市同泽热力有限责任公司大气污染防治脱硫除尘装置改造项目环境影响报告表审批意见|-|-|兴安盟环境保护局|同意乌兰浩特市同泽热力有限责任公司大气污染防治脱硫除尘装置改造项目
备案号: 〔2016〕013号|燃煤锅炉节能环保提升建设项目备案确认书|-|-|乌兰浩特市发改委|该项目需新建65吨锅炉布袋除尘器2台、40吨锅炉布袋除尘器3台、新建储灰罐2座、改造65吨锅炉脱硫塔1座、新建65吨锅炉脱硫塔1座、新建40吨锅炉脱硫塔3座。锅炉脱硫塔1座
乌建行审第2015-05号|市政工程设施施工许可|-|-|乌兰浩特市建设局|破挖砂石路
2018-3|市政项目许可审批|2018年04月04日|2018年12月30日|兴安盟乌兰浩特市住房和城乡建设局|破路
2018-10|市政项目许可审批|2018年05月21日|2018年12月31日|兴安盟乌兰浩特市住房和城乡建设局|洮儿河南路破路
2018-39|市政项目许可审批|2018年07月12日|2018年12月31日|兴安盟乌兰浩特市住房和城乡建设局|新桥东街、洮儿河路口破路
2018-38|市政项目许可审批|2018年07月12日|2018年12月31日|兴安盟乌兰浩特市住房和城乡建设局|富民南路破路
2018-58|市政项目许可审批|2018年09月11日|2018年12月31日|兴安盟乌兰浩特市住房和城乡建设局|白音路、民主街破路
2018-59|市政项目许可审批|2018年09月11日|2018年12月31日|兴安盟乌兰浩特市住房和城乡建设局|富民路、胜利街破路
2018-15|绿化工程施工、占用绿地、砍伐城市树木许可审批|2018年09月28日|2018年12月31日|兴安盟乌兰浩特市住房和城乡建设局|同泽热力公司挖绿化地
2018-67|市政项目许可审批|2018年09月28日|2018年12月31日|兴安盟乌兰浩特市住房和城乡建设局|五一南路、钢铁大街、曙光路破挖路
