2019-05-17|一种拖拉机和打药机消毒装置|CN201721845008.3|CN208864863U|实用新型
2019-01-08|一种马铃薯仓储库房|CN201721843561|CN208338352U|实用新型
2018-10-12|一种通风、温湿度测控设备的马铃薯库房|CN201721845009|CN207965698U|实用新型
2018-09-04|一种马铃薯雾培装置|CN201721845072|CN207803072U|实用新型
2018-08-14|一种马铃薯微型薯收获机|CN201721845075|CN207720704U|实用新型
2018-08-03|一种适合马铃薯脱毒培养的组培室|CN201721845071|CN207678550U|实用新型
2018-07-24|一种马铃薯大田病毒株拔出设备|CN201721844092|CN207639242U|实用新型
2018-07-24|一种燕麦播种机|CN201721843494|CN207639149U|实用新型
2018-07-24|一种马铃薯微型薯生产用带微喷系统的日光温室|CN201721844091|CN207639287U|实用新型
2018-07-03|一种马铃薯病害检测设备|CN201721844093.1|CN207571014U|实用新型
2017-07-28|一种连体日光温室|CN201621474009.7|CN206354092U|实用新型
