呼环政验字[2017]14号|建设项目竣工环境保护验收批复|-|-|呼和浩特市环境保护局|年产15万吨饲料建设项目
呼环政批字[2017]20号|建设项目环境影响批复|-|-|呼和浩特市环境保护局|年产15万吨饲料建设项目
0030019|粮食收购许可证|-|-|赛罕区经济和信息化局|粮食收购
蒙饲证(2018)01031|饲料和饲料添加剂企业生产许可证|2018年10月29日|2023年10月28日|内蒙古自治区农牧厅|配合饲料、浓缩饲料、精料补充料
72016508-1|中华人民共和国组织机构代码证|2012年11月06日|-|内蒙古自治区质量技术监督局|许可经营项目：饲料及饲料预混料生产、加工、销售；饲料添加剂、饲草、农副产品（除专营）、粮食收购与销售，仓储。一般经营项目：挤奶设备配件、清洗药浴液、纸巾、养殖用器械的销售
G1015010500460630W|机构信用代码证|2012年06月13日|-|中国人民银行征信中心|与金融机构开展业务
91150105720165081G|营业执照|-|-|呼和浩特市工商行政管理局赛罕区分局|饲料加工及销售；玉米加工及销售；饲料添加剂制造及销售；饲草种植、谷物种植；清洗用品、纸巾的销售；农牧机械设备及配件、农用薄膜、化肥、农药的销售；农牧产品销售；农作物种子销售；橡胶制品销售；兽药销售（凭资质经营）；畜牧服务业、兽医服务；农牧业信息咨询服务；动物检验服务；仓储（危险化学品，易燃易爆物品除外）；
蒙饲字（2013）01031|饲料生产许可证|2013年10月29日|-|内蒙古自治区农牧业厅|配合饲料、浓缩饲料、精料补充料
1910-00858990|开户许可证|2015年09月29日|-|中国人民银行呼和浩特中心支行|开立基本存款账户
150100114124263|税务登记证|2012年12月13日|-|内蒙地税局直属征收管理分局|许可经营项目：饲料及饲料预混料生产、加工、销售；饲料添加剂、饲草、农副产品（除专营）、粮食收购与销售，仓储。一般经营项目：挤奶设备配件、清洗药浴液、纸巾、养殖用器械的销售
150105720165087|税务登记证|2012年11月19日|-|呼和浩特赛罕区国家税务局|许可经营项目：饲料及饲料预混料生产、加工、销售；饲料添加剂、饲草、农副产品（除专营）、粮食收购与销售，仓储。一般经营项目：挤奶设备配件、清洗药浴液、纸巾、养殖用器械的销售
饲预（2015）0100|饲料生产许可证|2015年07月29日|-|内蒙古自治区农牧业厅|添加剂预混合饲料
（2013GSP）兽药经营证字050702018|兽药经营许可证|2013年01月04日|-|呼和浩特市农牧业局|兽用化学药品、中药制剂、生化药品、外用杀虫剂、消毒剂、原料药、中药材（中药饮片）
蒙0030019.0|粮食收购许可证|2005年08月26日|-|呼和浩特市赛罕区经济和信息化局|向粮食生产者收购粮食
