2019-04-16|盐酸普拉克索中间体的合成方法|CN201610189106.X|CN105936629B|发明专利
2019-03-26|一种利格列汀的合成方法|CN201610189177.X|CN105906627B|发明专利
2019-02-12|一种盐酸普拉克索制剂及其制备工艺|CN201610189110|CN105796527B|发明专利
2019-02-01|含2-(-4-异丁基苯基)丙酸右旋物的药物组合物及其制备方法|CN201610189107|CN105935445B|发明专利
2018-11-13|一种重酒石酸卡巴拉汀的固体制剂的制备方法|CN201610189108|CN105935356B|发明专利
2018-05-25|一种利格列汀的合成方法|CN201610189109.3|CN105936634B|发明专利
2018-04-03|一种利格列汀的制备方法|CN201610189178.4|CN105906628B|发明专利
2018-03-27|盐酸普拉克索中间体的合成方法|CN201610189030.0|CN105936628B|发明专利
2017-12-08|盐酸普拉克索中间体的合成方法|CN201610189176.5|CN105753812B|发明专利
2016-09-14|一种重酒石酸卡巴拉汀的固体制剂的制备方法|CN201610189108.9|CN105935356A|发明专利
2016-09-14|盐酸普拉克索中间体的合成方法|CN201610189030.0|CN105936628A|发明专利
2016-09-14|一种利格列汀的合成方法|CN201610189109.3|CN105936634A|发明专利
2016-09-14|盐酸普拉克索中间体的合成方法|CN201610189106.X|CN105936629A|发明专利
2016-09-14|含2-(-4-异丁基苯基)丙酸右旋物的药物组合物及其制备方法|CN201610189107.4|CN105935445A|发明专利
2016-08-31|一种利格列汀的制备方法|CN201610189178.4|CN105906628A|发明专利
2016-08-31|一种利格列汀中间体的合成方法|CN201610189177.X|CN105906627A|发明专利
2016-07-27|一种盐酸普拉克索制剂及其制备工艺|CN201610189110.6|CN105796527A|发明专利
2016-07-13|盐酸普拉克索中间体的合成方法|CN201610189176.5|CN105753812A|发明专利
