2015-07-22|一种用于加工圆环内孔外径周边倒角的钻铣床|CN201520042546.3|CN204487307U|实用新型
2014-11-05|间歇式高温管式气氛炉|CN201420319595.2|CN203928715U|实用新型
2008-08-20|一种高性能钕铁硼永磁材料的制造方法|CN200710056777.X|CN101246771A|发明专利
2011-06-29|一种硫熔法制备红色颜料用倍半硫化铈的方法|CN201010621447.2|CN102107902A|发明专利
2014-11-26|一种生产钕铁硼粘接磁粉的工艺方法|CN201210483565.0|CN102990057B|发明专利
2012-09-26|一种硫熔法制备红色颜料用倍半硫化铈的方法|CN201010621447.2|CN102107902B|发明专利
2010-05-19|一种高性能钕铁硼永磁材料的制造方法|CN200710056777.X|CN101246771B|发明专利
2015-07-22|一种制备环形烧结钕铁硼磁体的模具|CN201520042488.4|CN204486779U|实用新型
2016-07-06|一种带有海尔贝克磁组件的键盘|CN201521072577.X|CN205375279U|实用新型
2014-05-07|一种具备高矫顽力的稀土永磁磁环的制备方法|CN201410064272.8|CN103779065A|发明专利
2016-03-02|一种稀土永磁磁环的制备方法|CN201410064272.8|CN103779065B|发明专利
2015-10-07|低热减磁率烧结钕铁硼磁体电镀层|CN201520268167.6|CN204687469U|实用新型
2014-08-13|垂直双叶片双水轮无轴无齿组合式风力发电机|CN201210234871.0|CN102734063B|发明专利
2016-05-18|用于汽车尾气处理的钕铁硼磁组件|CN201521072576.5|CN205248023U|实用新型
2012-02-29|一种添加钆铁合金制备钕铁硼永磁材料的方法|CN200910245191.7|CN101719406B|发明专利
2012-10-17|垂直双叶片双水轮无轴无齿组合式风力发电机|CN201210234871.0|CN102734063A|发明专利
2015-11-18|一种分离稀土永磁材料中杂质的磁选机|CN201520042502.0|CN204769113U|实用新型
2016-06-15|充磁钕铁硼磁环表磁检测夹具|CN201620052413.9|CN205317920U|实用新型
2013-03-27|一种生产高性能钕铁硼粘接磁粉的工艺方法|CN201210483565.0|CN102990057A|发明专利
2016-06-22|测量两个多极磁环之间扭矩的固定夹具|CN201620072769.9|CN205325521U|实用新型
2010-06-02|一种添加钆铁合金制备钕铁硼永磁材料的方法|CN200910245191.7|CN101719406A|发明专利
2015-07-22|一种钕铁硼磁体磨床磁屏蔽装置|CN201520042547.8|CN204487368U|实用新型
2016-04-06|大型组合式稀土熔盐电解槽系统|CN201310691602.1|CN103614747B|发明专利
2014-03-05|大型组合式稀土熔盐电解槽系统|CN201310691602.1|CN103614747A|发明专利
