鄂前国 许准 〔2015〕 5 号|对增值税防伪税控系统最高开票限额的审批|-|-|鄂尔多斯市鄂托克前旗国家税务局|核准增值税专用发票防伪税控系统最高开票限额的审批为万元
20160118|建设工程竣工验收备案|-|-|鄂前旗住房和城乡规划建设局|鄂托克前旗时友矿业有限责任公司泰达清洁能源综合服务站
鄂前环评字〔2015〕27号|三段地LNG、CNG加气站项目|-|-|鄂前旗环境保护局|建设项目环境影响报告表的批复
鄂前国 许准 〔2015〕 4 号|对增值税防伪税控系统最高开票限额的审批|-|-|鄂尔多斯市鄂托克前旗国家税务局|核准增值税专用发票防伪税控系统最高开票限额的审批为万元
建字第150623201523010号(市政）|建设工程规划许可证|-|-|鄂托克前旗住房和城乡规划建设局|3141.46㎡、加气棚（40m×32m）及其它附属，项目总投资911.5万。

152724201712190101|建设工程施工许可证|2017年01月26日|-|鄂尔多斯市鄂托克前旗住房和城乡规划建设局|泰丰清洁能源综合服务站
JY11506230010096|食品经营许可证|2017年04月28日|-|鄂托克前旗市场监督管理局|预包装食品销售（含）
TS4015318-2015|气瓶充装许可证|2011年06月05日|-|内蒙古自治区质量技术监督局|无缝气瓶充装天然气
鄂安监管经（乙）字{2011}020号|危险化学品经营许可证|2011年09月05日|-|鄂尔多斯市安全生产监督管理局|零售压缩天然气
鄂市特许[2019]6号|气瓶充装许可|2019年02月22日|2023年02月21日|鄂尔多斯市质量技术监督局|压缩天然气
