呼许准字[2015]第(003)号|准予行政许可决定书|-|-|呼和浩特市质量技术监督局玉泉区分局|电梯使用登记
呼许准字[2016]第(080)号|准予行政许可决定书|-|-|呼和浩特市质量技术监督局玉泉区分局|电梯使用登记
呼经信审字〔2017〕24号|呼和浩特市经济和信息化委员会关于内蒙古红太阳食品有限公司3#生产车间技改扩建项目备案的批复|-|-|呼和浩特市经济和信息化委员会|项目备案
呼许准字【2015】第（003）号|准予行政许可决定书|-|-|呼和浩特市质量技术监督局玉泉区分局|准予办理电梯注册登记证
玉环验字[2016]12号|玉泉区环境保护局关于内蒙古红太阳食品有限公司火锅制汤剂扩建工程项目竣工环保验收的批复|-|-|玉泉区环境保护局|同意内蒙古红太阳食品有限公司火锅制汤剂扩建工程项目通过环保验收
呼许准字[2016]第(023)号|准予行政许可决定书|-|-|呼和浩特市质量技术监督局玉泉区分局|压力容器使用登记
呼雷验2014-01-091|防雷装置竣工验收意见书|-|-|内蒙古呼和浩特市气象局|《防雷装置设计审核和竣工验收规定》：第四条 下列建（构）筑物、场所和设施的防雷装置应当经过设计审核和竣工验收：（一）《建筑物防雷设计规范》规定的第一、二、三类防雷建筑物；（二）油库、气库、加油加气站、液化天然气、油（气）管道站场、阀室等爆炸和火灾危险环境及设施；（三）邮电通信、交通运输、广播电视、医疗卫生、金融证券、文化教育、不可移动文物、体育、旅游、游乐场所等社会公共服务场所和设施以及各类电子信息系统；（四）按照有关规定应当安装防雷装置的其他场所和设施。
JY11501040005089|食品经营许可证|-|-|呼和浩特市玉泉区食品药品监督管理局|预包装食品销售（不含冷藏冷冻食品）***
SC10315010400272|食品生产许可证|-|-|呼和浩特市食品药品监督管理局|调味品
呼玉许准字2018第21号|叉车使用登记证|2018年03月14日|-|呼和浩特质监局玉泉区分局|叉车使用登记
呼环政批字[2018]10号|呼和浩特市环境保护局关于内蒙古红太阳食品有限公司3#生产车间技改扩建项目环境影响报告表的批复|2018年04月03日|-|呼和浩特市环境保护局|内蒙古红太阳食品有限公司3#生产车间技改扩建项目
-|第二类、第三类易制毒化学品购买备案证明|2018年08月29日|2018年11月29日|玉泉区公安分局|批准购买硫酸10升
无|第二类、第三类易制毒化学品购买备案证明|2018年11月09日|2019年02月09日|玉泉区公安分局|批准购买甲苯15.0（升）
