赤公消验字〔2014〕第0198号|建设工程消防验收意见书|-|-|赤峰市公安消防支队|赤峰和美商贸城D区商业用房、酒店、办公
楼、附属用房建设工程消防验收
赤元公消验字〔2016〕第0003号|建设工程消防验收意见书|-|-|元宝山区公安消防大队|元宝山区中宝商务区综合楼、惠东住宅楼建设工程消防验收
元国 许准字〔2017〕第102号|《准予税务行政许可决定书》|-|-|赤峰市元宝山区国家税务局局领导|对增值税防伪税控系统最高开票限额的审批
赤元公消验字〔2016〕第0003号|建设工程消防验收意见书|-|-|赤峰市公安消防支队|中宝商务区综合楼、惠东住宅楼建设
工程消防验收
人防行政许可[2016]1号|准予行政许可决定书|-|-|赤峰市人民防空办公室|防空地下室建设项目行政许可
赤政土发[2016]14号|建设用地批准书|-|-|赤峰市国土资源局|按规划建设翰林华府小区配套商业BC段
赤政土发[2016]13号|建设用地批准书|-|-|赤峰市国土资源局|按规划建设翰林华府住宅小区
2018-150403-70-03-010027|赤峰方圆房地产开发有限公司平庄东方小区8＃商住楼及社区物业管理用房备案告知书|2018年05月25日|2020年05月24日|赤峰市元宝山区发展和改革局|建设规模:项目规划建设用地26265.2平方米，总建筑面积20946.92平方米，地上建筑面积19668.17平方米，地下建筑面积为1278.75平方米。
建设内容:新建平庄东方小区8＃商住楼，地上十七层、地下一层，建筑主体结构形式采用钢筋混凝土剪力墙结构，总建筑面积20303.32平方米。其中：地上一至十七层建筑面积19185.47平方米（其中：一层部分商业建筑面积为663.94平方米，一至二层部分物业用房建筑面积为178.97平方米，二至十七层住宅建筑面积为18342.56平方米），地下一层仓房建筑面积为1117.85平方米。
新建平庄东方小区社区物业管理用房，地上三层、地下一层，建筑主体结构形式采用钢筋混凝土框架结构，总建筑面积643.6平方米。其中：地上一至三层社区用房建筑面积482.7平方米，地下一层设备用房建筑面积160.9平方米。
-|平庄东方小区8＃商住楼及社区物业管理用房项目备案告知书|2018年05月25日|2020年05月24日|赤峰市元宝山区发展和改革局|建设规模:项目规划建设用地26265.2平方米，总建筑面积20946.92平方米，地上建筑面积19668.17平方米，地下建筑面积为1278.75平方米。
建设内容:新建平庄东方小区8＃商住楼，地上十七层、地下一层，建筑主体结构形式采用钢筋混凝土剪力墙结构，总建筑面积20303.32平方米。其中：地上一至十七层建筑面积19185.47平方米（其中：一层部分商业建筑面积为663.94平方米，一至二层部分物业用房建筑面积为178.97平方米，二至十七层住宅建筑面积为18342.56平方米），地下一层仓房建筑面积为1117.85平方米。
新建平庄东方小区社区物业管理用房，地上三层、地下一层，建筑主体结构形式采用钢筋混凝土框架结构，总建筑面积643.6平方米。其中：地上一至三层社区用房建筑面积482.7平方米，地下一层设备用房建筑面积160.9平方米。
建字第150403201800016号|建设工程规划许可证|2018年06月05日|2020年06月05日|赤峰市规划局|总面积20946.92平方米。
2018-150403-70-03-012067|东河公馆1＃楼项目备案告知书|2018年08月01日|2020年07月31日|赤峰市元宝山区发展和改革局|建设规模：项目规划建设用地5031.29平方米，总建筑面积15905.22平方米，地上建筑面积13089.22平方米，地下建筑面积为2816平方米。建设内容：
新建东河公馆1＃楼，地上十层、地下一层，建筑主体结构形式采用钢筋混凝土框架剪力墙结构，总建筑面积15905.22平方米。其中：地上一层为商业及车库入口，商业建筑面积为1243.11平方米，车库入口建筑面积为226.03平方米；地上二至十层为公寓，建筑面积为11472.8平方米；屋顶机房及水箱间建筑面积147.28平方米；地下一层为设备用房及车库，建筑面积为2816平方米。
2018-150403-70-03-012067|东河公馆1＃楼备案告知书|2018年08月01日|2020年07月31日|赤峰市元宝山区发展和改革局|建设规模：项目规划建设用地5031.29平方米，总建筑面积15905.22平方米，地上建筑面积13089.22平方米，地下建筑面积为2816平方米。建设内容：
新建东河公馆1＃楼，地上十层、地下一层，建筑主体结构形式采用钢筋混凝土框架剪力墙结构，总建筑面积15905.22平方米。其中：地上一层为商业及车库入口，商业建筑面积为1243.11平方米，车库入口建筑面积为226.03平方米；地上二至十层为公寓，建筑面积为11472.8平方米；屋顶机房及水箱间建筑面积147.28平方米；地下一层为设备用房及车库，建筑面积为2816平方米。
