2017-07-28|一种珍珠通络丸包衣制剂及其制备方法|CN201710212795.6|CN106983838A|发明专利
2017-06-13|一种质量稳定的风湿二十五味丸及其制备工艺|CN201710201870.9|CN106822762A|发明专利
2015-06-10|一种治疗烟瘾毒瘾的中药组合物及其制备方法|CN201310655888.8|CN104688830A|发明专利
2014-03-12|一种污水自动排放装置|CN201320335550.X|CN203480325U|实用新型
2014-03-12|一种泛丸机变频控制电路|CN201320335642.8|CN203482137U|实用新型
2013-12-25|一种控温电路|CN201320096571.0|CN203366158U|实用新型
2013-12-18|一种电动机保护电路|CN201320335641.3|CN203352140U|实用新型
2013-11-20|一种制丸包衣机|CN201320118052.X|CN203291241U|实用新型
2013-08-14|一种温度可控的包衣机|CN201320118054.9|CN203123040U|实用新型
2012-04-11|药品包装盒(小儿石蔻散)|CN201130080025.4|CN301881377S|外观专利
2012-04-04|一种治疗肺结核的蒙药及其制备方法|CN200810084663.0|CN101537147B|发明专利
2009-09-23|一种治疗肺结核的蒙药处方及其制备方法|CN200810084663.0|CN101537147A|发明专利
2007-05-09|包装盒|CN200630136858.7|CN3642460D|外观专利
2007-05-09|包装盒|CN200630120618.8|CN3642409D|外观专利
2001-03-14|一种降血脂的中药药剂及其制法|CN98100188.2|CN1063077C|发明专利
2000-09-20|抗腹泻蒙药－－小儿甘露散|CN95118916.6|CN1056523C|发明专利
2000-08-09|复方草果注射液及其制法|CN94103381.3|CN1055210C|发明专利
1999-08-11|一种降血脂的中药组合物及其制法|CN98100188.2|CN1225265A|发明专利
1997-05-21|抗腹泻蒙药——小儿甘露散|CN95118916.6|CN1150037A|发明专利
1995-10-18|复方草果注射液及其制法|CN94103381.3|CN1110149A|发明专利
