115042170518002696|准予税务行政许可决定书|-|-|赤峰市克什克腾旗国家税务局 |对增值税防伪税控系统最高开票限额的审批
115042170602003137|准予税务行政许可决定书|-|-|赤峰市克什克腾旗国家税务局|对增值税防伪税控系统最高开票限额的审批
赤水保字〔2017〕78号|关于克什克腾旗双山及窟窿山1.35万千瓦分散式接入风电项目送出线路工程水土保持方案报告书的批复|2017年11月21日|2017年12月31日|赤峰市水利局|水土保持方案审批
赤水保字〔2017〕79号|关于翁牛特旗老哈河0.9万千瓦分散式接入风电项目水土保持方案报告书的批复|2017年11月21日|2017年12月31日|赤峰市水利局|水土保持方案审批
赤水保字〔2017〕80号|关于翁牛特旗老哈河0.9万千瓦分散式接入风电项目送出线路工程水土保持方案报告书的批复|2017年11月21日|2017年12月31日|赤峰市水利局|水土保持方案审批
赤水保字〔2017〕77号|关于克什克腾旗双山及窟窿山1.35万千瓦分散式接入风电项目水土保持方案报告书的批复|2017年11月21日|2017年12月31日|赤峰市水利局|水土保持方案审批
赤翁公消审字（2018）第0002号|建设工程消防设计审核意见书|2018年08月01日|-|翁牛特旗消防大队|赤峰中信联谊新能源有限责任公司老哈河分散式接入风电项目建设工程消防设计审核
赤翁公消验字（2018）第0006号|建设工程消防验收意见书|2018年08月15日|-|翁牛特旗消防大队|赤峰中信联谊新能源有限责任公司翁牛特旗老哈河分散式接入风电项目建设工程消防验收
【2018】字第10号|建设用地批书|2019年02月01日|2021年02月01日|翁牛特旗国土资源局|建设用地批准书    建设项目名称：翁牛特旗老哈河0.9万千瓦分散式接入风电项目 
 批准面积:624平方米    土地性质：国有    土地取得方式：出让     土地用途：工业用地       土地座落 ：翁牛特旗灯笼河牧场
