东方国信：首次实现四大行移动金融领域突破买入评级|-|略低于市场预期。公司四大垂直板块中的通信和金融板块增长动力依旧强劲，其中在金融板块公司与屹通信息母子公司深度合作，中标中国建设银行移动金融项目，实现公司在四大行移动金融领域的首次突破|-|同花顺财经|-|2019年05月25日|-|https://news.tianyancha.com/detail/43a72afec108fca1ecc15f5ed2e17d546f46cf75.html
智能金融高峰论坛顺利召开“科技合作共同体”再添成员|-|规范化。 　　在本次论坛上，由浦发银行发起成立的“科技合作共同体”再扩容，与Cloudera公司、上海屹通信息科技发展有限公司、广州江南科友科技股份有限公司、上海欣兆阳信息科技有限公司|-|中国江苏网|-|2019年05月09日|-|https://news.tianyancha.com/detail/8644349a55d266d1821f230a9dabf38348b98429.html
“科技合作共同体”再添新成员|-|规范化。 在本次论坛上，由浦发银行发起成立的"科技合作共同体"再扩容，与Cloudera公司、上海屹通信息科技发展有限公司、广州江南科友科技股份有限公司、上海欣兆阳信息科技有限公司|-|内蒙古新闻网|-|2019年05月09日|-|https://news.tianyancha.com/detail/3a50e595f9cdb9754ca41d5547608ddbb36ab83d.html
东方国信(300166)2018年年报及2019年一季报点评:Q1扣非净利润高速增长工业板块未来看点十足|-|与中国联通共同打造智慧门店等新零售平台、深度参与联通新一代智慧客服项目等。2、金融板块，子公司屹通信息是收入主要贡献者，18 年收入3.02 亿元，增长32.5%，新增客户数量20 家|-|中国银河证券|-|2019年04月30日|-|https://news.tianyancha.com/detail/221d24847e994cb73b61ad6154e398732d6c7a2f.html
【公司研究】东方国信——领先的大数据和工业互联网科技公司|-|信息来源：上海屹通公司官网）。2018年，东方国信与屹通信息母子公司合作，中标中国建设银行移动金融项目，实现在四大行移动金融领域的首次突破|-|微信公众号|-|2019年04月23日|-|https://news.tianyancha.com/detail/ada8c49e9be696f9ba9c90c930d894d401dcf40d.html
新三板股权投资那么多的先例，你抓住了哪一波？|-|430026） 2008-02-18新三板挂牌， 2014-06-30被上市公司吸收合并。 14屹通信息 屹通信息（430364） 2014-01-24新三板挂牌|-|微信公众号|-|2019年04月12日|-|https://news.tianyancha.com/detail/a779f7900942b01056f6a7cf0b11aba7d3d6a6c1.html
国产软件+大数据+区域链+数字孪生股价仅15元，周一关注该股！|-|公司运营商业务 18 年依然保持稳定增长，在产品化道路上取得了有益的探索。金融领域子公司屹通信息保持手机银行端的竞争优势，并协同母公司共同进入建行移动金融业务。在城市大数据|-|微信公众号|-|2019年04月01日|-|https://news.tianyancha.com/detail/ea18f49d4318a6eba090ac56863a35ab569ac103.html
东方国信2018年实现营收19.84亿元同比增长31.75%|-|持续完善了公司业务生态，竞争优势凸显，后续复制效应明显。报告期内，东方国信与屹通信息母子公司深度合作，中标中国建设银行移动金融项目，实现公司在四大行移动金融领域的首次突破|-|中华网经济|-|2019年02月28日|-|https://news.tianyancha.com/detail/c5713fdf4bf05efc08bba0cbe653f7fc2d7ee19f.html
东方国信(300166.SZ)2018年度净利润升19.79%至5.16亿元|-|持续完善了公司业务生态，竞争优势凸显，后续复制效应明显。 报告期内，东方国信与屹通信息母子公司深度合作，中标中国建设银行移动金融项目，实现公司在四大行移动金融领域的首次突破|-|东方财富网|-|2019年02月27日|-|https://news.tianyancha.com/detail/65da40539f36333bb847d073fd8062a813bdb477.html
新三板股权投资成功案例|-|430026） 2008-02-18新三板挂牌， 2014-06-30被上市公司吸收合并。 14.屹通信息 屹通信息（430364） 2014-01-24新三板挂牌|-|微信公众号|-|2019年01月09日|-|https://news.tianyancha.com/detail/ce17a9a9eab5fbb9f2008f6371113d75adb6e232.html
通知|关于公布2018年度上海市科技小巨人工程立项名单的通知|-|| 上海智臻智能网络科技股份有限公司 | 嘉定区 20 | 1801HX71900 | 上海屹通信息科技发展有限公司 | 嘉定区 21 | 1801HX72000 ||-|微信公众号|-|2018年11月11日|-|https://news.tianyancha.com/detail/abff9bd34cfce3ae37bc2bfaee4580261d5debbf.html
新三板投资与退出全解读|-|去年新三板市场因并购终止挂牌的已有9 家公司，分别为新冠亿碳、瑞翼信息、金豪制药、屹通信息、捷虹股份、福格森、嘉宝华、阿姆斯和铂亚信息。另有湘财证券、易事达|-|微信公众号|-|2016年11月14日|-|https://news.tianyancha.com/detail/8909deb1a23ffd4e57bc9865d91e089574ddae03.html
新三板公司摘牌提速：今年以来28家公司摘牌，并购、IPO成主因|-|瑞翼信息、新泰材料、宇寿医疗、华苏科技、铂亚信息、时间互联、易事达、众益制药、业际光电、新冠亿碳、屹通信息、阿姆斯、奇维科技、国图信息、泓源光电、日新传导等18家公司被A股上市公司吸收合并|-|亿欧网|-|2016年10月06日|-|https://news.tianyancha.com/detail/8f68c5f2dec813426d0b17ee8f6f984aaae51ff5.html
A股砸239亿元迎娶45家新三板公司,但嫁入豪门并不容易|-| 东方国信（300166）两年内对新三板公司出手了两次。第一次是2014年4.51亿元收购屹通信息（退市），第二次是2015年1.2亿元收购海芯华夏（430706）43.38%股份。|-|微信公众号|-|2016年07月29日|-|https://news.tianyancha.com/detail/0549e440569c6415c0d502dc85a93111cfb910a0.html
新三板成并购标的池A股并购挂牌企业潮涌|-|联建光电斥资9.5亿元收购友拓公关、易事达；欧比特5.25亿收购铂亚信息；东方国信4.5亿定增收购屹通信息。而在这些并购完成之后，并购方均实现了在行业内的进一步布局或者开拓了全新领域。|-|微信公众号|-|2016年05月18日|-|https://news.tianyancha.com/detail/7ecdcd06784ee592f7872402e6ef5e0a3d1aff67.html
布仓春季行情正当时|-|新大陆、久其软件等。（申万宏源 分析师：刘洋） 东方国信和拓尔思有望受益： 东方国信通过收购屹通信息进入了金融大数据行业， 随着金融客户对于放款的安全性日益关注|-|新浪网|-|2015年12月14日|-|https://news.tianyancha.com/detail/eef83d0f447fccce69364e9a30476553cb067fdd.html
大数据股时贯主题主线领涨主涨热点大有作为|-| 受益标的有东方国信和拓尔思。东方国信和拓尔思有望受益： 东方国信通过收购屹通信息进入了金融大数据行业， 随着金融客户对于放款的安全性日益关注|-|新浪网|-|2015年09月15日|-|https://news.tianyancha.com/detail/5a1405d61ff174f0a514697ab7649c0bc1229990.html
角逐新三板：六路大军竞逐新三板|-|从去年至今，已有超过10家上市公司并购新三板挂牌公司，包括易事达新冠亿碳、金豪制药、瑞翼信息、屹通信息等多家新三板挂牌公司均被上市公司并购。清科研究中心报告指出，相较于其他中小微企业|-|微信公众号|-|2015年09月10日|-|https://news.tianyancha.com/detail/e4ec417bfd61fc3b9b026b7645d6875a6fb96f48.html
新三板，继续飞！|-|新三板市场并购金额最大的案例是大智慧收购湘财证券（430399），在已公布并购金额案例中，屹通信息（430364）、铂亚信息（430708）、易事达（430628|-|微信公众号|-|2015年01月29日|-|https://news.tianyancha.com/detail/39e1a417e0797757c561f2611e94fcab2f3c1378.html
【杭建视野】新产业引领新三板并购热潮|-|提供了“选秀池”。已有案例中，东江环保收购新冠亿碳、通鼎光电收购瑞翼信息、东方国信收购屹通信息、宝胜股份收购日新传导、大智慧收购湘财证券等，均可见端倪。 不过，从目前已有的并购案例看|-|微信公众号|-|2015年01月26日|-|https://news.tianyancha.com/detail/e21e1fb4f35a9d355111bcb6af250e7df77cc40b.html
