2016-08-17|一种氧化石墨烯的制备方法及应用|CN201410765320.6|CN104445175B|发明专利
2015-03-25|一种氧化石墨烯的制备方法及应用|CN201410765320.6|CN104445175A|发明专利
2013-08-07|一种用于浓硫酸和双氧水的混合设备|CN201320114522.5|CN203108465U|实用新型
2013-06-12|一种可膨胀石墨的制备方法|CN201310079813.X|CN103145119A|发明专利
2013-01-02|一种石墨烯/氧化镍层状结构复合薄膜及其制备方法|CN200910245042.0|CN101733985B|发明专利
2012-11-14|氧化石墨烯水凝胶的固液界面自组装制备方法及应用|CN201110062409.2|CN102153073B|发明专利
2011-12-28|一种化学合成石墨烯的方法|CN201010137091.5|CN101786620B|发明专利
2011-08-17|氧化石墨烯水凝胶的固液界面自组装制备方法及应用|CN201110062409.2|CN102153073A|发明专利
2010-07-28|一种化学合成石墨烯的方法|CN201010137091.5|CN101786620A|发明专利
2010-06-16|一种石墨烯/氧化镍层状结构复合薄膜及其制备方法|CN200910245042.0|CN101733985A|发明专利
