奈国用（2016）第20070150-1号|国有土地使用证|-|-|奈曼旗国土资源局|不动产权
奈国 许变更准 〔2016〕 6 号|《准予变更税务行政许可决定书》|-|-|奈曼旗国家税务局|对增值税防伪税控系统最高开票限额的审批
奈质监许决2016第07号|锅炉使用登记|-|-|奈曼旗质量技术监督局|锅11蒙GG0003(16)
1505252016100442|货物运输经营|-|-|奈曼旗交通运输管理所|普通道路货物运输经营
1505252016100442|道路运输经营许可证|-|-|奈曼旗交通运输管理所|普通道路货物运输经营
奈质监许决2016第12号|起重机使用登记|-|-|奈曼旗质量技术监督局|起11蒙GG0002（16）
-|道路运输经营许可证|2016年07月26日|-|通辽市奈曼旗交通运输局|道路普通货物运输
通发改审批字[2017]30号|承装（修、试）电力设施许可证|2017年03月20日|2019年03月20日|通辽市发展与改革委员会|关于晨烁天易新能源开发有限公司生物质热电联产扩建改造工程核准的批复
JY31505250034556|食品经营许可证|2017年12月19日|2022年12月18日|奈曼旗食品药品监督管理局|热食类食品制售
-|晨烁天易新能源开发有限公司生物质热电联产扩建改造工程|2018年02月07日|2099年02月07日|内蒙古自治区林业厅|使用林地
