150581201507010101|建筑工程施工许可证|-|-|霍林郭勒市住房和城乡建设局|编号、建设单位、工程名称、建设地址、建设规模、合同价格、勘察单位、设计单位、施工单位、监理单位、勘查项目负责人、设计项目负责人、施工项目负责人、总监理工程师、合同工期
（2015）房预售证第012号|商品房预销售许可证|-|-|霍林郭勒市房产管理所|商品房屋公开预销售
内建房资证字[2008]G 00139|房地产开发企业资质|-|-|内蒙古自治区住建厅|注册地址变更
152324201004280101|施工许可证|-|-|开鲁住建局|和谐家园1、2、3、4、5号楼准予施工
（2015）房预售证第013号|商品房预销售许可证|-|-|霍林郭勒市房产管理所|商品房屋公开预销售
15052420150011|建设工程规划许可证|2015年06月03日|2016年06月03日|通辽市库伦旗住房和城乡建设局|建设工程规划许可证
150524201710180101|建筑工程施工许可证|2017年10月18日|-|通辽市库伦旗住房和城乡建设局|富锦家园6#、9#、11#、13#住宅楼、S2#商住楼工程
15052420180040|建设工程规划验收合格证|2018年11月12日|-|通辽市库伦旗住房和城乡建设局|建设工程规划验收合格证
15052420180038|建设工程规划验收合格证|2018年11月12日|-|通辽市库伦旗住房和城乡建设局|建设工程规划验收合格证
12052420180041|建设工程规划验收合格证|2018年11月12日|-|通辽市库伦旗住房和城乡建设局|建设工程规划验收合格证
15052420180039|建设工程规划验收合格证|2018年11月12日|-|通辽市库伦旗住房和城乡建设局|建设工程规划验收合格证
内建房资证字【2008】G 00139|资质证书|2013年01月06日|-|内蒙古自治区住房和城乡建设厅|房地产开发
