1504000696|污染物排放许可证|-|-|克什克腾旗环境保护局|同意内蒙古黄岗矿业有限责任公司排放二氧化硫276.48t/a，氮氧化物55.86t/a，烟尘62.98t/a。
赤环审字[2015]35号|关于内蒙古黄岗矿业有限责任公司尾矿回收利用项目环境影响报告书的批复|-|-|赤峰市环境保护局|内蒙古黄岗矿业有限责任公司尾矿回收利用项目环境影响评价文件报批许可
建字第1504252017029号|建设工程规划许可证|-|-|克旗住房和城乡建设局|建设规模20595.17平方米
赤环审字[2015]13号|关于内蒙古黄岗矿业有限责任公司Ⅳ矿区600t/d尾矿综合回收项目环境影响报告书的批复|-|-|赤峰市环境保护局|内蒙古黄岗矿业有限责任公司Ⅳ矿区600t/d尾矿综合回收项目环境影响评价文件报批许可
克环审字〔2016〕8号|内蒙古黄岗矿业有限责任公司Ⅳ区200t/d尾矿综合利用项目|-|-|克旗环保局|环评审批
赤环审字[2015]14号|关于内蒙古黄岗矿业有限责任公司Ⅲ矿区1800t/d尾矿综合回收项目环境影响报告书的批复|-|-|赤峰市环境保护局|内蒙古黄岗矿业有限责任公司Ⅲ矿区1800t/d尾矿综合回收项目环境影响评价文件报批许可
C1500002009122220059453|采矿许可证|-|-|内蒙古自治区国土资源厅|采矿权延续申请
内国土资采划字[2018]026号|划定矿区范围批复|2018年04月08日|2019年04月08日|内蒙古自治区国土资源厅|采矿权划定矿区范围申请
无|县以上主管部门批文|2018年07月06日|2020年07月06日|克什克腾旗经济和信息化局|内蒙古黄岗矿业有限责任公司年产120万吨氧化球团项目
（蒙）FM安许证字[2016]002657号|安全生产许可证|2016年03月08日|-|内蒙古自治区安全生产监督管理局|铁矿、锌矿、钨矿、锡矿、砷矿地下开采、尾矿库运行
c1500002009122220059453|采矿许可证|2016年11月18日|-|内蒙古自治区国土资源局|开采矿种：铁矿、锡矿、锌矿  开采方式 ∶露天/地下开采 生产规模：200.00万吨/年 矿区面积：6.08平方公里
