内林资许准[2016]307号|察哈尔110千伏变电站配套10千伏送出工程项目|-|-|内蒙古自治区林业厅|使用林地
内林资许准[2016]649号|兴和县黄花梁110千伏输变电工程|-|-|内蒙古自治区林业厅|使用林地
内林资许准[2016]518号|乌兰察布市京宁热电厂2×350兆瓦机组220千伏送出工程|-|-|内蒙古自治区林业厅|使用林地
内林资许准[2016]647号|四子王赛忽洞110千伏输变电工程|-|-|内蒙古自治区林业厅|使用林地
内林资许准[2016]648号|乌兰察布集宁北等三座变电站配套10千伏送出工程
|-|-|内蒙古自治区林业厅|使用林地
内林资许准[2016]681号|四子王东卜子35千伏输变电工程|-|-|内蒙古自治区林业厅|使用林地
内林资许准[2016]680号|四子王城关35千伏变电站迁建工程|-|-|内蒙古自治区林业厅|使用林地
-|四子王旗古营35KV输变电工程|2017年07月07日|2099年07月07日|内蒙古自治区林业厅|使用林地
-|乌兰察布市高顺变至中旗重化工220千伏输变电工程|2017年08月01日|2099年08月01日|内蒙古自治区林业厅|使用林地
-|特种设备使用登记证|2017年09月05日|-|乌兰察布市质量技术监督局|电梯
-|无|2017年12月13日|-|乌兰察布市集宁区国家税务局|对纳税人延期申报的核准
-|四子王宝日花35千伏输变电工程|2018年05月23日|2099年05月23日|内蒙古自治区林业厅|使用林地
-|四子王善丹35千伏输变电工程|2018年05月23日|2099年05月23日|内蒙古自治区林业厅|使用林地
-|团结至兴和工业园110千伏输变电工程|2018年05月23日|2099年05月23日|内蒙古自治区林业厅|使用林地
内自然资预审字[2018]20号|建设用地预审文件|2018年12月27日|2021年12月27日|内蒙古自治区自然资源厅|建设用地预审
内自然资预审字[2018]17号|建设用地预审文件|2018年12月27日|2021年12月27日|内蒙古自治区自然资源厅|建设用地预审
内自然资预审字[2018]19号|建设用地预审文件|2018年12月27日|2021年12月27日|内蒙古自治区自然资源厅|建设用地预审
内自然资预审字[2018]21号|建设用地预审文件|2018年12月27日|2021年12月27日|内蒙古自治区自然资源厅|建设用地预审
内自然资预审字[2018]18号|建设用地预审文件|2018年12月27日|2021年12月27日|内蒙古自治区自然资源厅|建设用地预审
内自然资预审字[2019]2号|关于凉城刘家夭110千伏变-天成35千伏Ⅱ回输电线路工程项目建设用地预审意见的批复|2019年01月04日|2022年01月04日|内蒙古自治区国土资源厅|建设用地预审
