150426201606170101|建筑工程施工许可证|-|-|翁牛特旗住房和城乡建设局|百合家园北区4#.5#.6#商住楼及物业用房
150426201708110102|建筑工程施工许可证|-|-|翁牛特旗住房和城乡建设局|安琪酵母（赤峰）有限公司酵母绿色制造集成应用项目锅炉房工程
150426201706300103|建筑工程施工许可证|-|-|翁牛特旗住房和城乡建设局|安琪酵母（赤峰）有限公司酵母绿色制造集成应用项目干燥及包装车间工程
150426201706300103|建设工程施工许可证|2017年06月30日|-|翁牛特旗住房和城乡建设局|安琪酵母（赤峰）有限公司酵母绿色制造集成应用项目干燥及包装车间工程
150426201708110102|建设工程施工许可证|2017年08月11日|-|翁牛特旗住房和城乡建设局|安琪酵母（赤峰）有限公司酵母绿色制造集成应用项目锅炉房工程
A2014015042603|资质证书|2002年06月18日|-|内蒙古自治区建设厅|房屋建筑工程二级企业；金属门窗工程二级企业；起重设备安装工程三级企业150426201606170101|建筑工程施工许可证|-|-|翁牛特旗住房和城乡建设局|百合家园北区4#.5#.6#商住楼及物业用房
150426201708110102|建筑工程施工许可证|-|-|翁牛特旗住房和城乡建设局|安琪酵母（赤峰）有限公司酵母绿色制造集成应用项目锅炉房工程
150426201706300103|建筑工程施工许可证|-|-|翁牛特旗住房和城乡建设局|安琪酵母（赤峰）有限公司酵母绿色制造集成应用项目干燥及包装车间工程
150426201706300103|建设工程施工许可证|2017年06月30日|-|翁牛特旗住房和城乡建设局|安琪酵母（赤峰）有限公司酵母绿色制造集成应用项目干燥及包装车间工程
150426201708110102|建设工程施工许可证|2017年08月11日|-|翁牛特旗住房和城乡建设局|安琪酵母（赤峰）有限公司酵母绿色制造集成应用项目锅炉房工程
A2014015042603|资质证书|2002年06月18日|-|内蒙古自治区建设厅|房屋建筑工程二级企业；金属门窗工程二级企业；起重设备安装工程三级企业
