152224201504010101|建设工程施工许可证|-|-|突泉县住房和城乡规划建设局|突泉县春州城市广场四期商业楼建设项目
 2017-152224-81-03-006222|兴安盟突泉县巨兴生态移民新村建设项目|-|-|突泉县发展和改革局|建设规模:项目占地面积4200亩，总投资60048.58万元，肉牛养殖年可育肥出栏肉牛3000头、光伏大棚总装机容量为16兆瓦，年总发电量为1866万千瓦时，阳光移民新居建设住宅楼40栋，可安置村民526户。 建设内容:项目新建肉牛养殖场、光伏大棚种植区及阳光移民新居。
152224201511050301|建设工程施工许可证|-|-|突泉县住房和城乡规划建设局|突泉县太平乡中心校及太和学校教育周转宿舍工程
152224201508070201|建设工程施工许可证|-|-|突泉县住房和城乡规划建设局|突泉县学前教育推进工程试点项目一期工程
突国 许变更准 〔2016〕 7 号|中华人民共和国税收征收管理法|-|-|突泉县国家税务局|对增值税防伪税控系统最高开票限额的审批
152224201607260201|建设工程施工许可证|-|-|突泉县住房和城乡规划建设局|突泉县时代广场棚户区改造项目二期工程
152224201511030301|建设工程施工许可证|-|-|突泉县住房和城乡规划建设局|突泉县和二中学体育活动室工程
152224201607230101|建设工程施工许可证|-|-|突泉县住房和城乡规划建设局|突泉县时代广场棚户区改造项目一期工程
152224201606150101|建设工程施工许可证|-|-|突泉县住房和城乡规划建设局|突泉县人民法院审判厅
152224201509020101|建设工程施工许可证|-|-|突泉县住房和城乡规划建设局|突泉县春州城市广场三期商业楼建设项目
152224201505170101|建设工程施工许可证|-|-|突泉县住房和城乡规划建设局|兴安盟突泉县大中型水库移民安置区恒温保鲜库工程
152221201601250101|施工许可证|-|-|科右前旗住建局|工程施工
152221201607190101|施工许可证|-|-|科右前旗住建局|工程施工
突国 许变更准 〔2016〕 2 号|中华人民共和国税收征收管理法|-|-|突泉县国家税务局|对增值税防伪税控系统最高开票限额的审批
152242015110601201|建设工程施工许可证|-|-|突泉县住房和城乡规划建设局|突泉县学前教育推进工程试点项目二期工程
152224201506240101|建设工程施工许可证|-|-|突泉县住房和城乡规划建设局|东城名苑
突国 许准 〔2016〕 6 号|中华人民共和国税收征收管理法|-|-|突泉县国家税务局|对增值税防伪税控系统最高开票限额的审批
152221201602260101|施工许可证|-|-|科右前旗住建局|工程施工
