锌市|兴业矿业旗下两座矿山复产锌矿供应进一步宽松|-|公司全资子公司内蒙古兴业集团融冠矿业有限公司（以下简称“融冠矿业”）、内蒙古兴业集团锡林矿业有限公司（以下简称“锡林矿业”）采矿区将于近日恢复生产。 回溯公告|-|微信公众号|-|5天前|-|https://news.tianyancha.com/detail/afc9c5c2beee2fb15dd8637a1d18247ae2a8acfc.html
国信期货锌镍日评20190605|-|跌幅0.43%。 锌方面，近日兴业矿业公告称，全资子公司内蒙古兴业集团融冠矿业有限公司、内蒙古兴业集团锡林矿业有限公司采矿区将于近日恢复生产|-|证券之星|-|7天前|-|https://news.tianyancha.com/detail/dbdbbac66d237e14261c571526719a2e2033f8ea.html
兴业矿业(000426.SZ)两子公司采矿区恢复生产|-|000426.SZ）宣布，公司全资子公司内蒙古兴业集团融冠矿业有限公司（"融冠矿业"）、内蒙古兴业集团锡林矿业有限公司（"锡林矿业"）采矿区将于近日恢复生产。具体情况如下：|-|东方财富网|-|7天前|-|https://news.tianyancha.com/detail/a61d201fbb60460f143616f3dd6dcfffb4d89392.html
6月5日午间重要公告集锦|-|上证报中国证券网讯（记者 李兴彩）兴业矿业6月5日发布午间公告，公司全资子公司内蒙古兴业集团融冠矿业有限公司（以下简称"融冠矿业"）、内蒙古兴业集团锡林矿业有限公司|-|中国证券网|-|7天前|-|https://news.tianyancha.com/detail/34b5308292e583f8f980332fa119396e6b249914.html
兴业矿业：两全资子公司将恢复生产|-|记者 李兴彩）兴业矿业6月5日发布午间公告，公司全资子公司内蒙古兴业集团融冠矿业有限公司（以下简称"融冠矿业"）、内蒙古兴业集团锡林矿业有限公司（以下简称"锡林矿业"|-|中国证券网|-|7天前|-|https://news.tianyancha.com/detail/cfaefc0da999808c0f613863dde986b699109006.html
兴业矿业股权冻结发酵中植系西北矿业因担保遭连累|-|全面进行自查自纠，杜绝事故再次发生。 根据通知，兴业矿业全资子公司内蒙古兴业集团融冠矿业有限公司（以下简称"融冠矿业"）、内蒙古兴业集团锡林矿业有限公司|-|新京报网|-|2019年04月16日|-|https://news.tianyancha.com/detail/6a5bb63983ca602c2de895bca71159fe0e77dfb9.html
内蒙古兴业矿业股份有限公司关于全资子公司选矿厂恢复生产的公告|-|误导性陈述或者重大遗漏。 　　内蒙古兴业矿业股份有限公司（以下简称“公司”）全资子公司内蒙古兴业集团融冠矿业有限公司（以下简称“融冠矿业”）、内蒙古兴业集团锡林矿业有限公司（以下简称|-|证券日报-电子版|-|2019年04月16日|-|https://news.tianyancha.com/detail/ef573bb49fe178271b3f19d95f57851ddf39f2b3.html
内蒙古兴业矿业股份有限公司2019年第一季度业绩预告|-|银漫矿业”）发生重大运输安全事故，导致银漫矿业自2019年2月23日起停产停业整顿。全资子公司内蒙古兴业集团融冠矿业有限公司（以下简称“融冠矿业”）与内蒙古兴业集团锡林矿业有限公司（以下简称|-|证券日报-电子版|-|2019年04月16日|-|https://news.tianyancha.com/detail/c75570d69c3e5e8b402ea1b5bf55eb824c2b6933.html
内蒙古兴业矿业股份有限公司公告（系列）|-|银漫矿业”）发生重大运输安全事故，导致银漫矿业自2019年2月23日起停产停业整顿。全资子公司内蒙古兴业集团融冠矿业有限公司（以下简称“融冠矿业”）与内蒙古兴业集团锡林矿业有限公司（以下简称|-|证券时报-电子版|-|2019年04月16日|-|https://news.tianyancha.com/detail/d174a3d9563cab183c33438b26d01bbc05ea1b9b.html
兴业矿业2019首季度亏损超2000万元3家全资子公司被关停|-|发生重大运输安全事故，导致银漫矿业自2019年2月23日起停产停业整顿。全资子公司内蒙古兴业集团融冠矿业有限公司（以下简称"融冠矿业"）与内蒙古兴业集团锡林矿业有限公司|-|东方财富网|-|2019年04月15日|-|https://news.tianyancha.com/detail/3080942d08e3a92590bf23cb13ebfde34c951d63.html
内蒙古将开展安全生产大检查|-|全面进行自查自纠，杜绝事故再次发生。 根据通知，兴业矿业全资子公司内蒙古兴业集团融冠矿业有限公司（以下简称"融冠矿业"）、内蒙古兴业集团锡林矿业有限公司|-|东方财富网|-|2019年02月27日|-|https://news.tianyancha.com/detail/80cf5bc15ae1e603a1c6153ef951bb1f5fafcec3.html
黄金股午后逆势拉升园城黄金股价大涨6%|-|贵金属及黑金属，所属企业有西乌珠穆沁旗银漫矿业有限责任公司、内蒙古兴业集团锡林矿业有限公司、内蒙古兴业集团融冠矿业有限公司、唐河时代矿业有限责任公司、兴业矿业（上海）国际贸易有限责任公司等。|-|股域网|-|2019年02月19日|-|https://news.tianyancha.com/detail/b3eda96f4d99f13cee17e830c37c460b05a1068c.html
硫酸今年价格接近翻番哪些相关概念股有望受益？|-|贵金属及黑金属，所属企业有西乌珠穆沁旗银漫矿业有限责任公司、内蒙古兴业集团锡林矿业有限公司、内蒙古兴业集团融冠矿业有限公司、唐河时代矿业有限责任公司、兴业矿业（上海）国际贸易有限责任公司等。|-|新浪网|-|2018年10月23日|-|https://news.tianyancha.com/detail/4d5e42ab845c120c61918df97eb1b6fb92c5eb54.html
