巴水发〔2014〕223|神华巴彦淖尔能源有限责任公司年洗选1200万吨（600万吨）原煤项目设计变更水土保持方案报告书的批复|-|-|巴彦淖尔市水务局|神华巴彦淖尔能源有限责任公司年洗选1200万吨（600万吨）原煤项目设计变更水土保持方案
地字第152825201600024号|中华人民共和国建设用地规划许可证|-|-|内蒙古乌拉特中旗规划局|批准用地面积337231平方米
地字第152825201600027号|中华人民共和国建设用地规划许可证|-|-|内蒙古乌拉特中旗规划局|批准用地面积90281平方米
地字第152825201600026号|中华人民共和国建设用地规划许可证|-|-|内蒙古乌拉特中旗规划局|批准用地面积432946平方米
地字第152825201600025号|中华人民共和国建设用地规划许可证|-|-|内蒙古乌拉特中旗规划局|批准用地面积349000平方米
乌中发改发[2017]149号|关于神华巴彦淖尔能源有限责任公司新建驰恒监管区封闭储煤场项目申请备案的通知|2017年06月02日|2019年06月02日|巴彦淖尔市乌拉特中旗发展和改革局|项目实际总占地面积116.0284公顷。系统由西往东分别为火车快速装车站、受煤系统、汽车装车仓及储煤棚。本系统处理来煤能力为1500万吨/年；汽车装车能力为：7组装车点，最大能力1200万吨/年；火车装车能力为：800～1000万吨/年。
91150824566931138J001P|排污许可证|2017年12月22日|2020年12月21日|巴彦淖尔市乌拉特中旗环境保护局|排污单位排污口位置和数量、排放方式、排放去向、排放污染物种类、排放值
巴环审发【2018】16号|环保主管部门批文|2018年04月02日|-|巴彦淖尔市环保局|允许项目按照报告及批复内容建设
乌中环审发【2018】06号|神华巴彦淖尔能源有限责任公司焦化一厂煤场封闭改造项目|2018年06月11日|2023年06月11日|巴彦淖尔市乌拉特中旗环境保护局|神华巴彦淖尔能源有限责任公司焦化一厂煤场封闭改造项目，在现有露天储煤区占地范围内进行改造，建成单独的全封闭储煤场，  占地面积85050m"，东西长450m，  南北宽189m。四周立混凝土柱及砖墙，其上为预应力张弦桁架，表面采用单层彩钢板，顶部做自然通风器及采光带。四周设12个出入口(物流大门8个及人行小门4个)，采用彩钢板 大门，方便运煤汽车进出煤场及物流、人流进出要求。在封闭煤场内增设固定式远程射雾器，同时配套必要的照明、通风、消防、报警等附属设施。利用现有堆取料机及相应带式输送机、转运站、受煤坑、地下输煤长廊及输煤栈桥。项目总投资16256.23万元。
巴水发（2018）435号|封闭煤场建设|2018年08月17日|2099年12月31日|巴彦淖尔市水务局|封闭煤场建设
JG201528250002|煤炭经营资格证|2012年02月06日|-|内蒙古自治区煤炭工业局|煤炭洗选加工经营
蒙WH安许证字【2014】000954|安全生产许可证|2014年06月03日|-|内蒙古自治区安全生产监督管理局|粗苯、煤焦油、硫磺、甲醇
152810005|危险化学品登记证|2014年05月22日|-|内蒙古自治区危险化学品登记办公室|煤焦油、煤气、甲醇、粗苯、氢氧化钠溶液、硫磺
