2014-02-12|波纹管|CN201320438315.5|CN203432278U|实用新型
2014-02-05|一种硅锰合金渣在硅锰合金生产中再利用的配方|CN201310309555.X|CN103555973A|发明专利
2014-02-05|水冷却旋转加料矿热炉|CN201320438356.4|CN203421970U|实用新型
2014-01-01|一种镍或铜冶炼弃渣用于硅铁冶炼的方法|CN201210194589.4|CN103484682A|发明专利
2013-12-25|硅锰合金密闭电炉除尘系统|CN201320438338.6|CN203355549U|实用新型
2012-12-26|一种矿热电炉用组合水冷挂屏|CN201220278468.3|CN202630697U|实用新型
2012-12-26|一种电炉尾气利用系统|CN201220278419.X|CN202630707U|实用新型
2012-12-26|一种电极把持器压力环|CN201220278426.X|CN202630700U|实用新型
2012-12-19|一种短网补偿系统以及一种矿热电炉|CN201220278448.6|CN202616796U|实用新型
2009-12-16|硅铁冶炼弃渣在硅锰合金冶炼中的利用工艺|CN200710169972.3|CN100569969C|发明专利
2009-08-19|硅铁粉重熔工艺|CN200710169970.4|CN100529134C|发明专利
2008-04-16|硅铁粉重熔工艺|CN200710169970.4|CN101161844A|发明专利
2008-04-16|硅铁冶炼弃渣在硅锰合金冶炼中的利用工艺|CN200710169972.3|CN101161835A|发明专利
