2018-12-28|林州二建集团建设有限公司与赤峰红利建筑工程有限责任公司、内蒙古集通凯宸房地产开发有限责任公司建设工程施工合同纠纷二审民事判决书|建设工程施工合同纠纷|上诉人-林州二建集团建设有限公司被上诉人-赤峰红利建筑工程有限责任公司,内蒙古集通凯宸房地产开发有限责任公司|（2018）内25民终1624号|https://www.tianyancha.com/lawsuit/70d511f60bc011e9a8b47cd30ae00894
2018-09-26|温年生与内蒙古集通凯宸房地产开发有限责任公司、内蒙古集通建筑工程有限责任公司等生命权、健康权、身体权纠纷一审民事裁定书|生命权、健康权、身体权纠纷|被告-内蒙古集通凯宸房地产开发有限责任公司,内蒙古集通建筑工程有限责任公司|（2017）内0102民初1901号|https://www.tianyancha.com/lawsuit/f3434abbd8c811e8a8b47cd30ae00894
2018-02-23|王利、张海燕与内蒙古集通凯宸房地产开发有限责任公司申请撤销仲裁裁决特别程序民事裁定书|申请撤销仲裁裁决|被申请人-内蒙古集通凯宸房地产开发有限责任公司|（2017）内01民特25号|https://www.tianyancha.com/lawsuit/1399b4b6952a11e8a8b47cd30ae00894
2018-02-23|王利、张海燕与内蒙古集通凯宸房地产开发有限责任公司申请撤销仲裁裁决特别程序民事裁定书|申请撤销仲裁裁决|被申请人-内蒙古集通凯宸房地产开发有限责任公司|（2017）内01民特24号|https://www.tianyancha.com/lawsuit/139f710a952a11e8a8b47cd30ae00894
2018-01-30|江苏宏景集团有限公司与内蒙古集通凯宸房地产开发有限责任公司、南通金茂建筑材料有限公司建设工程施工合同纠纷一审民事判决书|建设工程施工合同纠纷|原告-江苏宏景集团有限公司被告-内蒙古集通凯宸房地产开发有限责任公司,南通金茂建筑材料有限公司|（2014）通中民初字第00144号|https://www.tianyancha.com/lawsuit/c5e02f9b3e6011e8b0207cd30ae00c08
2018-01-08|锡林郭勒盟雄风建筑有限责任公司与内蒙古集通凯宸房地产开发有限责任公司建设工程施工合同纠纷一审民事判决书|建设工程施工合同纠纷|原告-锡林郭勒盟雄风建筑有限责任公司被告-内蒙古集通凯宸房地产开发有限责任公司|（2015）锡民二初字第749号|https://www.tianyancha.com/lawsuit/46c1bd040cb511e881ec008cfaf870e0
2017-12-27|王东与内蒙古集通凯宸房地产开发有限责任公司商品房预售合同纠纷一审民事判决书|商品房预售合同纠纷|被告-内蒙古集通凯宸房地产开发有限责任公司|（2017）内2502民初1000号|https://www.tianyancha.com/lawsuit/46ae7b8c0cb511e881ec008cfaf870e0
2017-11-10|胡正钧与内蒙古集通凯宸房地产开发有限责任公司合同纠纷一审民事裁定书|合同纠纷|被告-内蒙古集通凯宸房地产开发有限责任公司|（2017）内0102民初1371号|https://www.tianyancha.com/lawsuit/0eb59996411311e8b0207cd30ae00c08
2017-05-12|胡正钧诉内蒙古集通凯宸房地产开发有限责任公司合同纠纷一审民事裁定书|合同纠纷|被告-内蒙古集通凯宸房地产开发有限责任公司|（2017）内0102民初1371号|https://www.tianyancha.com/lawsuit/f5092cad54554133abb35596cc6ae8a4
2016-12-16|包头市谊臻贸易有限公司诉王建中等买卖合同纠纷一审民事判决书|买卖合同纠纷|原告-包头市谊臻贸易有限公司被告-内蒙古集通凯宸房地产开发有限责任公司,林州市二建集团建设有限公司|（2016）内0204民初926号|https://www.tianyancha.com/lawsuit/e7537a7c4cf5412eb7b12aba185761ee
2016-09-14|内蒙古集通凯宸房地产开发有限责任公司与张全喜执行异议裁定书|-|异议人-内蒙古集通凯宸房地产开发有限责任公司|（2016）内0423执异30号|https://www.tianyancha.com/lawsuit/c7c91ec73a564eb5b62e6a5c26092118
2015-06-24|李双成与吉治强、内蒙古集通凯宸房地产开发有限责任公司、锡林郭勒盟建筑安装有限责任公司承揽合同纠纷一审民事判决书|承揽合同纠纷|被告-内蒙古集通凯宸房地产开发有限责任公司,锡林郭勒盟建筑安装有限责任公司|（2014）锡民二初字873号|https://www.tianyancha.com/lawsuit/fc41a5641cbb11e6b554008cfae40dc0
2015-05-11|侯志明、封怡与内蒙古集通凯宸房地产开发有限责任公司、内蒙古集通建筑工程有限责任公司、胡慧、第三人内蒙古集通凯宸物业服务有限责任公司商品房质量纠纷一审民事判决书|-|被告-内蒙古集通凯宸房地产开发有限责任公司,内蒙古集通建筑工程有限责任公司|（2015）锡民一初字第303号|https://www.tianyancha.com/lawsuit/e88bfc481cb911e6b554008cfae40dc0
