2008房预销售证第001号|房地产管理部门批文|2008年06月24日|-|杭锦旗房管事业服务中心|日月轩A区
2008房预销售证第002号|房地产管理部门批文|2009年07月24日|-|杭锦旗房管事业服务中心|杭锦旗检察住宅小区
2011房预销售证第005号|房地产管理部门批文|2010年04月13日|-|杭锦旗房管事业服务中心|日月轩D区
2010房预销售证第005号|房地产管理部门批文|2010年05月06日|-|杭锦旗房管事业服务中心|巴拉贡绿洲家园
2010房预销售证第008号|房地产管理部门批文|2010年07月01日|-|杭锦旗房管事业服务中心|日月轩B区
2011房预销售证第006号|房地产管理部门批文|2011年06月02日|-|杭锦旗房管事业服务中心|日月轩C区
2011房预销售证第010号|房地产管理部门批文|2011年08月23日|-|杭锦旗房管事业服务中心|日月轩B区
2012房预销售证第003号|房地产管理部门批文|2012年03月30日|-|杭锦旗房管事业服务中心|日月轩B区
2012房预销售证第005号|房地产管理部门批文|2012年04月26日|-|杭锦旗房管事业服务中心|日月轩H区
2012房预销售证第006号|房地产管理部门批文|2012年05月07日|-|杭锦旗房管事业服务中心|巴拉贡绿洲家园
2012房预销售证第008号|房地产管理部门批文|2012年05月15日|-|杭锦旗房管事业服务中心|日月轩F区
2013房预销售证第002号|房地产管理部门批文|2013年01月15日|-|杭锦旗房管事业服务中心|巴拉贡绿洲家园
2013房预销售证第001号|房地产管理部门批文|2013年01月15日|-|杭锦旗房管事业服务中心|巴拉贡绿洲家园
2013房预销售证第004号|房地产管理部门批文|2013年04月24日|-|杭锦旗房管事业服务中心|日月轩G区
2016房预销售证第002号|房地产管理部门批文|2017年01月17日|-|杭锦旗房管事业服务中心|日月轩C区6#、8#、13#
