150404201611090617|建设工程施工许可证|-|-|松山区住建局|商贸物流城一期供水工程新景路南段
150404201605300217|建设工程施工许可证|-|-|松山区住建局|中心城区配水管网改扩建工程三标段（昭乌达路）
150404201504080217|建设工程施工许可证|-|-|松山区住建局|中心城区配水管网改扩建工程（松一街）
建字第1504042016SS038|建设工程规划许可证|-|-|赤峰市规划局松山区分局|赤峰商贸物流城兴业路供水工程
建字第1504042016SS034|建设工程规划许可证|-|-|赤峰市规划局松山区分局|赤峰商贸物流城赤通北路供水工程
地字第1504042016SS018|建设用地规划许可证|-|-|赤峰市规划局松山区分局|赤峰商贸物流城一期供水工程建设项目
内林资许准[2016]509号|赤峰市中心城区水源、水厂改扩建工程项目|-|-|内蒙古自治区林业厅|使用林地
内林资许准[2016]614号|赤峰市商贸物流城一期供水工程|-|-|内蒙古自治区林业厅|使用林地
150404201604180117|建设工程施工许可证|-|-|松山区住建局|松州路供水管网改扩建工程
c2512|内蒙古自治区经营性服务价格|2014年04月04日|-|赤峰市发展和改革委员会收费专用章|水费、污水处理收费
150404201605300317|建设工程施工许可证|-|-|松山区住建局|中心城区配水管网改扩建工程一标段（园林路）
建字第1504042016SS036|建设工程规划许可证|-|-|赤峰市规划局松山区分局|赤峰商贸物流城铁东路供水工程
建字第1504042016SS035|建设工程规划许可证|-|-|赤峰市规划局松山区分局|赤峰商贸物流城兴隆东街供水工程
建字第1504042016SS015|建设工程规划许可证|-|-|赤峰市规划局松山区分局|赤峰商贸物流城一期供水工程英金路给水工程
选字第1504042015SS023|建设项目选址意见书|-|-|赤峰市规划局松山区分局|赤峰市松山物流园区自来水厂建设项目
150404201504080417|建设工程施工许可证|-|-|松山区住建局|中心城区配水管网改扩建工程（西站大街、松四路）
150404201609130118|建设工程施工许可证|-|-|松山区住建局|松山物流园区自来水厂建设
建字第1504042016SS014|建设工程规划许可证|-|-|赤峰市规划局松山区分局|赤峰商贸物流城一期供水工程新景路南段给水工程
建字第1504042016SS016|建设工程规划许可证|-|-|赤峰市规划局松山区分局|赤峰商贸物流城一期供水工程东方红大街给水工程
150404201605030117|建设工程施工许可证|-|-|松山区住建局|西站大街配水管网改扩建工程
150404201505120117|建设工程施工许可证|-|-|松山区住建局|英金路北段给水工程
150404201504080317|建设工程施工许可证|-|-|松山区住建局|地质街给水工程
建字第1504042016SS037|建设工程规划许可证|-|-|赤峰市规划局松山区分局|赤峰商贸物流城兴隆南街供水工程
150404201504080117|建设工程施工许可证|-|-|松山区住建局|松五街给水工程
150404201611090116|建设工程施工许可证|-|-|松山区住建局|安庆工业园区集中供热管网一期工程
地字第1504042016SS016|建设用地规划许可证|-|-|赤峰市规划局松山区分局|赤峰市松山物流园区自来水厂建设项目
150404201611090417|建设工程施工许可证|-|-|松山区住建局|东方红大街给水工程
赤红环批字[2016]10号|环境影响报告表|-|-|红山区环保局|内蒙古红山物流园区加压水厂建设项目
150404201611090517|建设工程施工许可证|-|-|松山区住建局|英金路给水工程
-|直国准字2016（134）|2016年07月25日|-|赤峰市国家税务局直属税务分局办税服务厅|增值税专用发票（增值税税控系统）最高开票限额审批
-|直国准字2016（133）|2016年07月25日|-|赤峰市国家税务局直属税务分局办税服务厅|增值税专用发票（增值税税控系统）最高开票限额审批
地字第150404201766001号|建设用地规划许可证|2017年02月23日|-|赤峰市规划局|总建筑面积3571.63平方米，包括办公用房、加氯间、泵房、车库。
建字第150402201767005号|建设工程规划许可证|2017年03月27日|2018年03月26日|赤峰市规划局|新建绿化面积约10859平方米，新建铺装面积4448平方米，施工位置在第一水厂院内。
建字第150402201767012号|建设工程规划许可证|2017年06月12日|-|赤峰市规划局|红星路（解放街—铁南大街）铺设DN400主干管
建字第150402201767013号|建设工程规划许可证|2017年06月12日|-|赤峰市规划局|火花路工程（北二环—二道街）铺设DN300主干管
地字第150404201866001号|赤峰市中心城区水源水厂改扩建工程第四水厂建设项目（一期）   |2018年04月08日|2019年04月08日|赤峰市规划局|一期用地面积41807.71平方米，用地性质为供水用地。包括清水池2座，送水泵房1座，配电间1座，加药加氯间1座，业务楼1座，门房1座。
150404201808170101|其他|2018年08月17日|-|赤峰市松山区住房和城乡建设局|赤峰市松山物流园区自来水厂建设项目供水服务用房
建字第150402201867034号|赤峰市棚户区铁南组团供水工程文联东路（铁南大街-南山东街）给水工程|2018年11月23日|-|赤峰市规划局|赤峰市棚户区铁南组团供水工程文联东路（铁南大街-南山东街）给水工程建设规模：铺设管径DN200供水管线283米。
建字第150402201867035号|赤峰市棚户区改造铁南组团供水工程曲家沟路（铁南大街-南山环城路）给水工程|2018年11月23日|-|赤峰市规划局|赤峰市棚户区改造铁南组团供水工程曲家沟路（铁南大街-南山环城路）给水工程建设规模：铺设管径DN200供水管线601米。
