[2015] 7号-63|客运班线延续经营|-|-|内蒙古自治区交通运输管理局|许可东胜至兰州延续经营
[2015] 7号-60|客运班线延续经营|-|-|内蒙古自治区交通运输管理局|许可成陵至呼和浩特延续经营
[2015] 3号-1|盟市际客运班线新开许可|-|-|内蒙古自治区交通运输管理局|许可开通霍林郭勒至锡林浩特客运班线
[2016] 4号-6|省际盟市包车客运经营范围|-|-|内蒙古自治区交通运输管理局|许可增加省际盟市际包车运力18台
[2015] 7号-57|客运班线延续经营|-|-|内蒙古自治区交通运输管理局|许可东胜至兴县延续经营
[2015] 7号-58|客运班线延续经营|-|-|内蒙古自治区交通运输管理局|许可羊市塔至包头延续经营
[2015] 7号-59|客运班线延续经营|-|-|内蒙古自治区交通运输管理局|许可羊市塔至呼和浩特延续经营
[2015] 7号-65|客运班线延续经营|-|-|内蒙古自治区交通运输管理局|许可东胜至武威延续经营
[2015] 7号-64|客运班线延续经营|-|-|内蒙古自治区交通运输管理局|许可东胜至唐山延续经营
[2015] 7号-66|客运班线延续经营|-|-|内蒙古自治区交通运输管理局|许可东胜至柁城延续经营
东国税许准字〔2015〕070001号|增值税专用发票（增值税税控系统）最高开票限额审批|-|-|鄂尔多斯市东胜区国家税务局|同意该单位增值税专用发票（增值税税控系统）最高开票限额税务行政许可申请
[2015] 7号-62|客运班线延续经营|-|-|内蒙古自治区交通运输管理局|许可沙圪堵至榆林延续经营
[2015] 7号-61|客运班线延续经营|-|-|内蒙古自治区交通运输管理局|许可阿镇至西安延续经营
-|道路运输经营许可证|2016年04月09日|2020年03月31日|鄂尔多斯市道路运输管理局东胜区客运管理分局|泊江海子至东胜区客运班线经营期限届满，申请延续经营期限
（东税） 许准字 〔2018〕 第（1130） 号|国家税务局批文|2018年12月26日|2099年12月31日|国家税务总局鄂尔多斯市东胜区税务局|同意该单位增值税专用发票（增值税税控系统）最高开票限额税务行政许可申请
