2019-03-29|一种乳酸菌发酵黄芪的微生态制剂及其制备方法和应用|CN201811422976.2|CN109528814A|发明专利
2019-02-26|一种全面调节骨质疾病的组合物及其制备方法|CN201811145166|CN109380721A|发明专利
2019-01-18|一种提高免疫力的功能性超微粉植物固体饮料及其制备方法|CN201811104401|CN109221865A|发明专利
2019-01-15|一种牛骨胶原蛋白肽及制备方法和用途|CN201811144957|CN109207543A|发明专利
2018-11-23|一种增强免疫力、缓解体力抗疲劳的中药口服液及其制备方法|CN201811104710|CN108853204A|发明专利
2018-02-27|一种补肾强身的肉苁蓉组合物及制备工艺|CN201711212022.4|CN107737191A|发明专利
2018-01-30|植物微粉悬浮强化稳定机|CN201710803789.8|CN107638855A|发明专利
2017-03-22|完全物理法制备动物脏器小分子多肽的方法|CN201610890699.2|CN106518960A|发明专利
2017-03-22|黄芪枸杞固体饮料及其制备方法|CN201610890700.1|CN106509581A|发明专利
2017-03-15|制取骨泥发酵液的工艺方法|CN201610890698.8|CN106490494A|发明专利
2017-02-15|包装盒（安曲尔口服液）|CN201630285819.7|CN304040771S|外观专利
2016-12-21|制备畜禽软骨胶原蛋白多肽的方法|CN201610943245.7|CN106244659A|发明专利
2016-12-07|安曲尔口服液及其制备方法|CN201610555779.2|CN106174562A|发明专利
