2017-04-12|一种电机控制的方形易清洗饮水装置|CN201620067371.6|CN206078530U|实用新型
2016-10-12|一种手摇式半圆形易清洗饮水装置|CN201620067125.0|CN205623769U|实用新型
2016-09-28|一种手摇式方形易清洗饮水装置|CN201620067124.6|CN205596861U|实用新型
2016-08-17|一种电机控制的半圆形易清洗饮水装置|CN201620067372.0|CN205455253U|实用新型
2016-08-17|一种牲畜用肚兜|CN201620067373.5|CN205455284U|实用新型
2016-06-15|一种电机控制的半圆形易清洗饮水装置|CN201610045842.8|CN105660438A|发明专利
2016-05-18|一种手摇式半圆形易清洗饮水装置|CN201610045844.7|CN105580746A|发明专利
2016-05-11|一种牲畜用肚兜|CN201610046041.3|CN105557541A|发明专利
2016-05-11|一种手摇式方形易清洗饮水装置|CN201610045843.2|CN105557534A|发明专利
2016-05-04|一种电机控制的方形易清洗饮水装置|CN201610045845.1|CN105532495A|发明专利
2015-12-23|一种带喂料机的电瓶车的物料输送装置|CN201510425008.7|CN105173571A|发明专利
2015-12-16|一种带喂料机的电瓶车的输料控制装置|CN201520524497.7|CN204860505U|实用新型
2015-12-02|一种带喂料机的电瓶车的物料输送装置|CN201520524496.2|CN204823023U|实用新型
2015-12-02|一种带有喂料机的电瓶车|CN201520524474.6|CN204811441U|实用新型
2015-11-04|一种带喂料机的电瓶车的输料控制装置|CN201510425010.4|CN105010161A|发明专利
2015-11-04|一种带有喂料机的电瓶车|CN201510425009.1|CN105010160A|发明专利
2015-09-23|一种畜牧养殖设备的升降机构|CN201520073479.1|CN204653284U|实用新型
2015-09-23|一种可调节俯仰角度的刮粪板的牵引设备|CN201520073492.7|CN204653286U|实用新型
2015-09-23|一种可调节升降高度的畜牧养殖设备的牵引设备|CN201520073484.2|CN204653285U|实用新型
2015-09-23|一种刮粪板及刮粪板组件|CN201520073502.7|CN204653287U|实用新型
2015-08-19|一种生态牛羊舍|CN201310400492.9|CN103583377B|发明专利
2015-07-29|一种畜牧养殖设备的升降机构|CN201510051977.0|CN104798689A|发明专利
2015-07-08|一种可调节升降高度的畜牧养殖设备的牵引设备|CN201510051990.6|CN104756880A|发明专利
2015-07-01|一种刮粪板及刮粪板组件|CN201510052022.7|CN104737926A|发明专利
2015-07-01|一种可调节俯仰角度的刮粪板的牵引设备|CN201510051997.8|CN104737925A|发明专利
2014-02-19|一种生态牛羊舍|CN201310400492.9|CN103583377A|发明专利
2013-11-13|母羊阶段性营养调控日粮及调制方法|CN201210139921.7|CN102742736B|发明专利
2013-11-13|育肥羊用富硒全混合日粮及其生产方法|CN201210139925.5|CN102742737B|发明专利
2013-06-12|防治育肥羊尿结石和血尿的添加剂|CN201210294075.6|CN102845608B|发明专利
2013-01-02|防治育肥羊尿结石和血尿的添加剂|CN201210294075.6|CN102845608A|发明专利
2012-10-24|育肥羊用富硒全混合日粮及其生产方法|CN201210139925.5|CN102742737A|发明专利
2012-10-24|母羊阶段性营养调控日粮及调制方法|CN201210139921.7|CN102742736A|发明专利
