阿公消安检字〔2014〕第0064号|公众聚集场所投入使用、营业前消防安全检查合格证|-|-|阿尔山市公安消防大队|投入使用营业
阿卫公证字[2017]第152202-2017233号|公共场所卫生许可证|-|-|阿尔山市卫生和计划生育局|公共卫生(住宿业)
阿卫公证字[2017]第152202-2017233号|卫生许可证|2017年05月30日|2021年05月29日|阿尔山市卫生和计划生育局|公共卫生(住宿业)
152202——000307|餐饮服务许可证|2013年06月26日|-|阿尔山市食品药品监督管理局|餐饮经营
152202000002825|企业法人营业执照|2004年07月27日|-|阿尔山市工商行政管理局|经营餐饮，住宿及高尔夫，滑雪场经营
76445876-7|组织机构代码证|2012年08月30日|-|内蒙古自治区质量技术监督局|经营餐饮，住宿及高尔夫，滑雪项目
0064|工作聚集场所投入使用，营业前消防安全检查合格证|2014年11月05日|-|阿尔山市公安消防大队|消防安全检查合格
152202-396|公共场所卫生许可证|2014年05月02日|-|阿尔山市卫生局|经营住宿
15220276445876-7|税务登记证|2012年09月03日|-|阿尔山市地方税务局|高尔夫球场，滑雪出租销售运动器材，餐饮住宿服务，销售滑雪会员卡
152202764458767|税务登记证|2012年09月03日|-|阿尔山市国家税务局|经营高尔夫球场，滑雪场和相关运动培训及相关运动器材的出租和销售，餐饮与住宿服务，滑雪项目会员卡销售
093|特种行业许可证|2015年06月09日|-|阿尔山市公安局治安大队|经营住宿
