2017-12-19|一种处理稀硝酸并生成亚硝酸烷基酯的催化剂的制备方法|CN201410456172.X|CN104338550B|发明专利
2015-02-11|一种处理稀硝酸并生成亚硝酸烷基酯的催化剂的制备方法|CN201410456172.X|CN104338550A|发明专利
2011-08-24|一种CO气相合成草酸二甲酯的催化剂及其制备方法|CN201010128732.0|CN101791555B|发明专利
2010-08-04|一种CO气相合成草酸二甲酯的催化剂及其制备方法|CN201010128732.0|CN101791555A|发明专利
2009-07-15|一种合成草酸酯用的亚硝酸酯气体的生产方法|CN200510107783.4|CN100513304C|发明专利
2006-05-17|一种合成草酸酯用的NO气体的生产方法|CN200510107783.4|CN1772600A|发明专利
2004-06-30|一种回收、分离、提纯一氧化氮气体的方法|CN98108604.7|CN1155509C|发明专利
2001-05-23|草酸酯合成催化剂|CN95116136.9|CN1066070C|发明专利
1999-11-10|一种回收、分离、提纯NO气体的方法|CN98108604.7|CN1234367A|发明专利
1997-04-30|草酸酯合成催化剂|CN95116136.9|CN1148589A|发明专利
1995-01-04|气相催化合成草酸酯连续工艺|CN90101447.8|CN1027257C|发明专利
1991-09-25|气相催化合成草酸酯连续工艺|CN90101447.8|CN1054765A|发明专利
