2017-12-22|对胃粘膜损伤具有辅助保护功能的保健食品配方|CN201710708798.9|CN107495366A|发明专利
2018-01-16|包装盒（盐藻蓝莓牛磺酸软胶囊）|CN201730347473.3|CN304460060S|外观专利
2009-03-18|一种止咳祛痰蒙药的制备方法|CN200510056142.0|CN100469374C|发明专利
2006-09-27|一种止咳祛痰蒙药的制备方法|CN200510056142.0|CN1836690A|发明专利
2013-03-06|保健食品包装盒|CN201230452434.7|CN302339303S|外观专利
2018-05-15|颗粒药剂药盒捆包系统|CN201721357288.3|CN207360737U|实用新型
2009-07-15|天然胡萝卜素软胶囊及其生产方法|CN03101202.7|CN100512803C|发明专利
2013-05-01|复方苁蓉片|CN201210531644.4|CN103071015A|发明专利
2011-06-22|一种复方甘草片的制备方法|CN201110028831.6|CN102100747A|发明专利
2003-07-16|天然胡萝卜素软胶囊及其生产方法|CN03101202.7|CN1429544A|发明专利
2011-06-15|一种中药产品的制备方法|CN201110028762.9|CN102091149A|发明专利
2018-05-22|颗粒药剂药盒捆包系统及捆包方法|CN201710984045.0|CN108058870A|发明专利
2012-11-14|一种复方甘草片的制备方法|CN201110028831.6|CN102100747B|发明专利
2016-06-15|门头|CN201530570481.5|CN303712545S|外观专利
2018-12-11|保健食品包装盒|CN201830435983.0|CN304938517S|外观专利
2012-08-01|保健食品包装盒|CN201130487381.8|CN302017915S|外观专利
2014-09-10|复方苁蓉片|CN201210531644.4|CN103071015B|发明专利
