《华夏酒报》的旧闻，都定格了中国酒业的新闻|-|白酒业多家企业如文王、迎驾、口子、皖酒、明光等也相继完成了各自的改制历程。2005年4月8日，宁城老窖传来“利好消息”。北京市顺义大龙城乡建设开发总公司将旗下的三股优良资产全部注入宁城老窖|-|微信公众号|-|5天前|-|https://news.tianyancha.com/detail/9a456555f122746c52b52d3e0cc041a7b0e7f080.html
连豆包年糕都骗！赤峰一男子被提起公诉|-|以能为被害人办理退休、低保户、贫困户等为由，骗取谷某某、刘某某等七名被害人 人币96720元、宁城老窖白酒2件、白条鸡3只、豆包年糕1袋、干辣椒1串。 2019年2月1日被告人黄某某再次行骗时|-|微信公众号|-|13天前|-|https://news.tianyancha.com/detail/887f92ad80bf16a65b8ac5b7b48e3ae1459c9aad.html
第536期宁城县人民检察院依法以涉嫌诈骗罪对黄某某提起公诉|-|以能为被害人办理退休、低保户、贫困户等为由，骗取谷某某、刘某某等七名被害人人民币96720元、宁城老窖白酒2件、白条鸡3只、豆包年糕1袋、干辣椒1串。2019年2月1日被告人黄某某再次行骗时|-|微信公众号|-|2019年05月24日|-|https://news.tianyancha.com/detail/f8aaa2d2cd2d3eed0faf3cf3d48ac61c0eddde2a.html
赤峰这9个好玩的地方你或许都去过，但有些省钱的事还不知道！|-|只限堂食，不含酒水； 2、蒙都风干牛肉兑换券，每张可兑换价值58元200g牛肉干一袋； 3、宁城老窖私享定制酒2瓶（市场上买不到的哟）； 4、玉龙沙湖景区的门票2张； 5|-|微信公众号|-|2019年05月18日|-|https://news.tianyancha.com/detail/ba32ada0ad6b25bfd8b4c779da027bab9d21eddc.html
15种品牌定位方法，完胜竞争对手，史上最全！|-|在前面加个限定词，在某一方面把自己比喻为人们熟悉的领导品牌，从而和该品牌并驾齐驱。比如内蒙古宁城老窖的广告语"宁城老窑，塞外茅台"就是用的这一方法。 c.群体成员|-|微信公众号|-|2019年05月13日|-|https://news.tianyancha.com/detail/01eac88971f9f5219caef0f7ae1c08b90e872847.html
这些酒，全国99%的人至少喝过其中一种！不信？那你来看看！|-|、二宜楼 、丹凤高粱、春生堂等。 内 蒙_ _ 蒙古王、响沙、奥淳、金骆驼、奶酒、河套王、闷倒驴、宁城老窖、套马杆、草原白酒、噶仙白、扎兰屯二锅头、海拉尔纯粮、纳尔松等。 新 疆_ _ 伊犁|-|微信公众号|-|2019年05月01日|-|https://news.tianyancha.com/detail/ba470445f937bc0a0a663ba1fc7062e925cb8713.html
内蒙古平庄能源股份有限公司2018年度报告摘要|-|二、独立董事候选人简历 1．张海升，男，1968年9月出生，民建会员，硕士研究生，高级会计师，曾任宁城老窖生物科技股份有限公司董事、财务总监，赤峰敖仑花矿业有限责任公司副总经理|-|证券时报-电子版|-|2019年04月26日|-|https://news.tianyancha.com/detail/196dc31ca8f82c338271ee0896196cf3ea4a8287.html
内蒙古平庄能源股份有限公司第十届董事会第十六次会议决议公告|-|独立董事候选人简历 　　1．张海升，男，1968年9月出生，民建会员，硕士研究生，高级会计师，曾任宁城老窖生物科技股份有限公司董事、财务总监，赤峰敖仑花矿业有限责任公司副总经理|-|证券日报-电子版|-|2019年04月26日|-|https://news.tianyancha.com/detail/7797eabea4098e4dfd947ce17955e7f29bde47ff.html
盘点|史上最全省份酒，看看您是喝哪种酒长大的|-|、二宜楼 、丹凤高粱、春生堂等。 内 蒙_ 蒙古王、响沙、奥淳、金骆驼、奶酒、河套王、闷倒驴、宁城老窖、套马杆、草原白酒、噶仙白、扎兰屯二锅头、海拉尔纯粮、纳尔松等。 新 疆_ 伊犁、伊力特|-|微信公众号|-|2019年04月25日|-|https://news.tianyancha.com/detail/f463bf4f432d2d44b473668def07f0d86b1c92f9.html
中国宁城2019第三届杏花节暨七省市山地自行车挑战赛开幕|-|县文化旅游体育局局长刘鹤毅等领导和宁城县自行车协会的组织者、宁城老窖的负责人分别为取得优异成绩的与动员颁奖。 本次杏花节主题为“杏韵启航青龙山•绿水青山看宁城|-|微信公众号|-|2019年04月17日|-|https://news.tianyancha.com/detail/3a4985e9c03e66b59dae15b878a8e33fc79a1bcd.html
投行（hang）人话酒，酒的那些事儿|-|曲斗香 、二宜楼 、丹凤高粱 、春生堂等 25 | 内 | 金骆驼、奶酒、河套王、闷倒驴、蒙古王、宁城老窖、套马杆、草原白酒、噶仙白、扎兰屯二锅头、海拉尔纯粮、纳尔松等 26 | 新 | 伊犁|-|微信公众号|-|2019年04月12日|-|https://news.tianyancha.com/detail/e68ec8faf6c60079e11f096830b890e8b5bc5b20.html
