152129116040001|民用爆炸物品购买|-|-|新巴尔虎右旗公安局|民用爆炸物品运输
152129016040001|民用爆炸物品购买|-|-|新巴尔虎右旗公安局|民用爆炸物品购买
T15120080702013615|勘查许可证|-|-|内蒙古自治区国土资源厅|盟市探矿权变更申请
T15120081102017749|勘查许可证|-|-|内蒙古自治区国土资源厅|盟市探矿权延续申请
T15120080902015376|勘查许可证|-|-|内蒙古自治区国土资源厅|盟市探矿权变更申请
T15120080702011425|勘查许可证|-|-|内蒙古自治区国土资源厅|盟市探矿权变更申请
内国土资采划字[2017]001号|划定矿区范围批复|-|-|内蒙古自治区国土资源厅|采矿权划定矿区范围申请
内国土资采划字[2018]006号|划定矿区范围批复|2017年12月21日|2018年12月21日|内蒙古自治区国土资源厅|采矿权划定矿区范围申请
T15120080702011428|勘查许可证|2018年07月08日|2020年07月07日|内蒙古自治区国土资源厅|盟市探矿权变更申请
T15120080702011425|勘查许可证|2018年07月08日|2020年07月07日|内蒙古自治区国土资源厅|盟市探矿权变更申请
C1500002010073210070524|采矿许可证|2018年07月16日|2021年07月16日|内蒙古自治区国土资源厅|采矿权延续申请
