2019-01-25|一种复合保温外墙板与钢结构梁柱连接结构及方法|CN201811407484|CN109267674A|发明专利
2018-12-07|一种金属腹丝不插透的插丝机|CN201811199782|CN108941963A|发明专利
2018-11-16|一种反向拉直插丝装置及应用反向拉直插丝装置的插丝机|CN201721164672|CN208099201U|实用新型
2016-04-13|一种制备膨胀珍珠岩板用多级燃烧、分风干燥窑及方法|CN201410039838.1|CN103776245B|发明专利
2016-01-13|上纸系统|CN201520693962.X|CN204957949U|实用新型
2015-12-30|一种膨胀珍珠岩板成型生产线及方法|CN201410039798.0|CN103786252B|发明专利
2015-12-02|一种膨胀珍珠岩板原料混料系统及方法|CN201410039799.5|CN103786260B|发明专利
2015-08-19|多刀式板材切割线|CN201520136659.X|CN204566251U|实用新型
2015-08-19|纸面膨化珍珠岩板及生产线|CN201520213663.1|CN204566833U|实用新型
2015-07-08|纸面膨化珍珠岩板及生产方法|CN201510167996.X|CN104760366A|发明专利
2015-04-22|绕膜机|CN201420740412.4|CN204278173U|实用新型
2014-09-17|一种产品下线装置|CN201420080604.7|CN203833210U|实用新型
2014-07-23|一种行走式布料机|CN201420080525.6|CN203726612U|实用新型
2014-07-23|一种膨胀珍珠岩板成型生产线|CN201420053340.6|CN203726615U|实用新型
2014-07-23|一种珍珠岩板成型生产线用旋转辊台系统|CN201420080692.0|CN203726592U|实用新型
2014-07-23|一种平网上网系统|CN201420080515.2|CN203728292U|实用新型
2014-07-23|一种膨胀珍珠岩板原料混料系统|CN201420053338.9|CN203726628U|实用新型
2014-07-23|一种具有定长装置的薄膜缠绕机|CN201420083484.6|CN203726619U|实用新型
2014-07-23|一种制备膨化珍珠岩板用多级燃烧、分风干燥窑|CN201420053944.0|CN203731818U|实用新型
2014-05-14|一种膨胀珍珠岩板成型生产线及方法|CN201410039798.0|CN103786252A|发明专利
2014-05-14|一种膨胀珍珠岩板原料混料系统及方法|CN201410039799.5|CN103786260A|发明专利
2014-05-07|一种制备膨胀珍珠岩板用多级燃烧、分风干燥窑及方法|CN201410039838.1|CN103776245A|发明专利
