201604|管线、架空线路、道路工程审批表|-|-|海拉尔区住房和城乡建设局|天然气管道工程
201607|管线、架空线路、道路工程审批表|-|-|海拉尔区住房和城乡建设局|天然气管道工程
201616|管线、架空线路、道路工程审批表|-|-|海拉尔区住房和城乡建设局|天然气管道工程
201613|管线、架空线路、道路工程审批表|-|-|海拉尔区住房和城乡建设局|天然气管道工程
201619|管线、架空线路、道路工程审批表|-|-|海拉尔区住房和城乡建设局|天然气管道工程
1608310039|建设工程消防设计审核意见书|-|-|呼伦贝尔市公安局|建设工程消防设计审核
201602|管线、架空线路、道路工程审批表|-|-|海拉尔区住房和城乡建设局|天然气管道工程
201603|管线、架空线路、道路工程审批表|-|-|海拉尔区住房和城乡建设局|天然气管道工程
201606|管线、架空线路、道路工程审批表|-|-|海拉尔区住房和城乡建设局|天然气管道工程
201608|管线、架空线路、道路工程审批表|-|-|海拉尔区住房和城乡建设局|天然气管道工程
201609|管线、架空线路、道路工程审批表|-|-|海拉尔区住房和城乡建设局|天然气管道工程
201610|管线、架空线路、道路工程审批表|-|-|海拉尔区住房和城乡建设局|天然气管道工程
201617|管线、架空线路、道路工程审批表|-|-|海拉尔区住房和城乡建设局|天然气管道工程
201605|管线、架空线路、道路工程审批表|-|-|海拉尔区住房和城乡建设局|天然气管道工程
1601270032|建设工程消防验收|-|-|市公安局|建设工程消防验收
201615|管线、架空线路、道路工程审批表|-|-|海拉尔区住房和城乡建设局|天然气管道工程
201612|管线、架空线路、道路工程审批表|-|-|海拉尔区住房和城乡建设局|天然气管道工程
（2016）179号|额尔古纳市天然气储存输配站及管网工程环境影响报告表的批复|-|-|额尔古纳市环境保护局|额尔古纳市天然气储存输配站及管网工程环境影响报告表
201618|管线、架空线路、道路工程审批表|-|-|海拉尔区住房和城乡建设局|天然气管道工程
201614|管线、架空线路、道路工程审批表|-|-|海拉尔区住房和城乡建设局|天然气管道工程
201611|管线、架空线路、道路工程审批表|-|-|海拉尔区住房和城乡建设局|天然气管道工程
项目备案意见号（12）|内蒙古自治区企业投资项目备案意见 |-|-|陈巴尔虎旗发展和改革局|内蒙古晟丰能源科技有限公司陈巴尔虎旗互通加气站项目 
项目备案意见号（13）|内蒙古自治区企业投资项目备案意见|-|-|陈巴尔虎旗发展和改革局|内蒙古晟丰科技发展有限公司陈巴尔虎旗园北加气站项目
201601|管线、架空线路、道路工程审批表|-|-|海拉尔区住房和城乡建设局|天然气管道工程
（2016）178号|额尔古纳市工业园区加油加气站环境影响报告表的批复|-|-|额尔古纳市环境保护局|额尔古纳市工业园区加油加气站环境影响报告表
2017-16|建设项目环境影响报告表|2014年05月25日|-|陈巴尔虎旗环境保护局|新建总占地面积5000平方米(1)276平方米站房一座.(2)新建加器设备区.(3)新建螺栓球网架加气罩一座.(6)新建单柱加气岛6个
陈农牧发[2017]18号、19号|征用使用草原的初审意见|2017年02月10日|-|陈巴尔虎旗农牧业局|建加油加气站
-|2056年第二次行政许可会议纪要|2017年02月28日|-|呼伦贝尔市交通运输管理处|对内蒙古晟丰能源科技发展有限公司危险货物运输车辆退出的许可（车号:蒙E56869）
-|2057年第二次行政许可会议纪要|2017年02月28日|-|呼伦贝尔市交通运输管理处|对内蒙古晟丰能源科技发展有限公司危险货物运输车辆退出的许可（车号:蒙ESF610）
-|2058年第二次行政许可会议纪要|2017年02月28日|-|呼伦贝尔市交通运输管理处|对内蒙古晟丰能源科技发展有限公司危险货物运输车辆退出的许可（车号:蒙ESF613）
-|2055年第二次行政许可会议纪要|2017年02月28日|-|呼伦贝尔市交通运输管理处|对内蒙古晟丰能源科技发展有限公司危险货物运输车辆退出的许可（车号:蒙E52218）
-|建设项目环境影响报告表|2017年05月25日|-|呼伦贝尔市陈巴尔虎旗环境保护局|新建总占地面积4500平方米(1)220平方米站房一座.(2)新建加器设备区.(3)新建螺栓球网架加气罩一座.(6)新建单柱加气岛6个
-|防雷装置竣工验收准予行政许可决定书|2017年06月28日|-|呼伦贝尔市气象局|额尔古纳天然气储备站及加油加气站《防雷装置竣工验收意见书》
-|防雷装置竣工验收准予行政许可决定书（陈巴尔虎旗天然气储备站及加油加气站）|2017年06月30日|-|呼伦贝尔市气象局|陈巴尔虎旗天然气储备站及加油加气站《防雷装置竣工验收意见书》
TS3215136-2021|特种设备|2017年10月10日|2021年05月08日|内蒙古质监局|压力容器安装
-|海环审表字[2017]66号|2017年10月13日|2099年12月31日|呼伦贝尔市海拉尔区环境保护局|环境影响评价
建字第15070201700041-SZ|建设工程规划许可证|2017年11月13日|2019年11月13日|呼伦贝尔市规划局|按照规定办理《建设工程规划许可证》
TS3815085-2021|特种设备|2018年02月05日|2021年04月07日|内蒙古质监局|压力管道安装
TS3115153-2021|特种设备|2018年05月08日|2021年05月08日|内蒙古质监局|锅炉安装改造修理
地字第150701201800003-SZ|建设用地规划许可证|2018年06月22日|2019年06月22日|呼伦贝尔市规划局|按照规划局要求办理《建设用地规划许可证》
地字第150701201800012-SZ|建设用地规划许可证|2018年10月15日|2019年10月15日|呼伦贝尔市规划局|按照要求办理建设用地规划许可证
